ip_address,hostname,mac_address,device_type,manufacturer,model,is_managed,has_security_patches,encryption_enabled,authentication_required,firewall_protected,access_control,vulnerabilities,cve_count,last_seen,confidence_level,firmware_version,protocol
192.168.132.70,,12:30:2E:5F:53:25,IP_Camera,Rosemount,IP_Camera-214,true,true,false,false,true,Role-Based,1,0,2025-11-08,72,v5.0,HART-IP
192.168.31.95,Smar-0893,1E:54:52:1D:2D:41,Smart_Transmitter,ABB,Smart_Transmitter-468,true,true,false,true,true,Role-Based,2,0,2025-11-09,63,v5.0,BACnet
192.168.183.200,DEVICE-192-168-183-200,2A:19:17:4E:21:3A,VFD,Siemens,VFD-631,true,true,false,false,false,Basic,2,0,2025-11-06,97,v20.19,Unknown
192.168.88.168,Smar-3016,60:14:34:44:15:18,Smart_Transmitter,Rosemount,Smart_Transmitter-656,true,true,false,false,true,Role-Based,1,0,2025-11-08,80,v16.0,Unknown
192.168.136.159,,18:34:15:38:2F:31,Engineering_Workstation,Generic,Unknown,false,false,false,true,true,None,8,3,2025-11-05,61,v16.0,Profinet
192.168.53.182,IP_C-3737,5B:4A:20:23:52:D,IP_Camera,Generic,Unknown,true,true,false,false,true,Role-Based,0,0,2025-11-09,95,Unknown,BACnet
192.168.16.160,DEV-420,3F:30:60:10:56:57,Engineering_Workstation,GE,Model-6654,true,true,false,true,true,Basic,0,0,2025-11-10,94,R4.03,Modbus TCP
192.168.163.185,,2C:1F:10:17:61:51,Safety_Controller,Endress+Hauser,Safety_Controller-403,true,true,false,false,true,Role-Based,3,1,2025-11-03,72,R4.03,BACnet
192.168.43.99,DEVICE-192-168-43-99,1D:57:13:46:44:5E,Engineering_Workstation,Yokogawa,Model-2962,true,true,false,true,true,Role-Based,1,0,2025-11-07,60,v3.1.0,Proprietary
192.168.13.163,RTU-183,16:1B:3F:5E:28:43,RTU,Yokogawa,Model-9785,true,true,false,true,false,Basic,3,0,2025-11-10,88,v2.8.3,EtherNet/IP
192.168.214.122,Swit-3146,3C:21:39:60:A:44,Switch,Siemens,Switch-634,true,true,false,false,true,Basic,1,0,2025-11-10,71,v2.8.3,BACnet
192.168.200.16,Gate-2910,24:23:4E:4A:34:5C,Gateway,Schneider,Gateway-256,false,false,false,false,true,None,8,0,2025-11-03,67,v20.19,HART-IP
192.168.209.53,DEV-093,1B:2E:11:19:3C:63,Engineering_Workstation,Allen-Bradley,Model-1996,false,false,false,true,true,None,8,3,2025-11-10,61,v16.0,Proprietary
192.168.218.38,DEVICE-192-168-218-38,4C:46:50:53:18:2F,Gateway,Siemens,Gateway-818,true,true,false,false,false,Role-Based,2,1,2025-11-08,73,Unknown,Unknown
192.168.178.88,DEVICE-192-168-178-88,5E:36:50:D:16:3C,Smart_Transmitter,Yokogawa,Smart_Transmitter-874,true,false,false,false,true,Role-Based,1,0,2025-11-08,95,R4.03,HART-IP
192.168.58.71,Safe-0835,16:5A:41:52:2D:16,Safety_Controller,Yokogawa,Safety_Controller-228,true,true,false,false,true,Role-Based,0,0,2025-11-09,93,v2.8.1,BACnet
192.168.166.238,,62:3A:32:2F:54:5D,Smart_Transmitter,ABB,Smart_Transmitter-674,true,true,false,false,true,Role-Based,1,0,2025-11-08,63,v2.8.3,BACnet
192.168.100.226,VFD-1315,20:38:42:39:35:53,VFD,Schneider,VFD-103,true,true,false,true,true,Basic,0,0,2025-11-05,95,v21.11,BACnet
192.168.46.178,Swit-2744,13:33:59:3D:21:5F,Switch,Endress+Hauser,Switch-555,true,true,false,false,true,Basic,3,0,2025-11-07,94,v3.1.0,Unknown
192.168.51.139,DCS-399,15:60:48:49:60:57,DCS,Honeywell,Model-8461,true,true,false,true,false,Role-Based,0,0,2025-11-08,70,R511.5,EtherNet/IP
192.168.12.250,DCS-310,10:49:1C:12:4E:56,DCS,Generic,Unknown,true,true,true,true,true,Role-Based,3,0,2025-11-04,60,v14.3,Modbus TCP
192.168.79.248,,39:35:28:5F:2D:37,Gateway,ABB,Gateway-197,false,false,false,false,false,None,12,2,2025-11-09,90,v14.3,BACnet
192.168.218.143,,4A:35:1B:4C:27:26,VFD,Rosemount,VFD-430,true,true,false,true,true,Role-Based,1,0,2025-11-08,97,v16.0,Unknown
192.168.50.95,IP_C-2670,1D:4A:50:37:5A:1F,IP_Camera,ABB,IP_Camera-645,true,true,false,false,true,Basic,2,1,2025-11-10,97,Unknown,Unknown
192.168.143.98,IP_C-3810,D:49:62:4C:A:2A,IP_Camera,Siemens,IP_Camera-231,false,false,false,false,true,None,9,4,2025-11-08,99,v21.11,BACnet
192.168.215.21,Smar-3100,62:48:1C:19:A:4F,Smart_Transmitter,Emerson,Smart_Transmitter-485,true,true,false,false,false,Role-Based,1,0,2025-11-06,62,v4.5.2,HART-IP
192.168.93.212,DEVICE-192-168-93-212,41:61:60:1D:5C:23,VFD,Endress+Hauser,VFD-425,true,true,false,true,true,Role-Based,3,0,2025-11-07,97,Unknown,Modbus TCP
192.168.138.71,,55:13:5E:25:39:28,Smart_Transmitter,Emerson,Smart_Transmitter-497,true,true,false,false,true,Role-Based,3,1,2025-11-08,94,v2.8.3,BACnet
192.168.100.195,DEVICE-192-168-100-195,61:40:5C:5F:1C:39,IP_Camera,Endress+Hauser,IP_Camera-985,true,true,false,false,true,Role-Based,0,0,2025-11-09,87,v3.1.0,HART-IP
192.168.138.16,IP_C-3851,18:5E:61:D:4C:27,IP_Camera,Yokogawa,IP_Camera-291,true,true,false,false,true,Basic,2,1,2025-11-06,85,Unknown,Unknown
192.168.73.222,Smar-2810,25:23:2D:E:2B:35,Smart_Transmitter,ABB,Smart_Transmitter-993,true,true,false,true,true,Role-Based,1,0,2025-11-10,70,R511.5,HART-IP
192.168.59.195,,4F:48:19:1A:28:D,VFD,Rosemount,VFD-197,false,false,true,true,true,None,3,0,2025-11-10,65,R511.5,Modbus TCP
192.168.126.41,DEVICE-192-168-126-41,F:47:2F:2D:62:13,Smart_Transmitter,ABB,Smart_Transmitter-964,false,false,false,true,true,None,4,0,2025-11-04,70,v5.0,HART-IP
192.168.42.174,Prot-3884,2D:4B:5F:10:2A:52,Protocol_Converter,Siemens,Protocol_Converter-875,true,false,false,false,true,Role-Based,1,0,2025-11-05,78,v1.2.3,HART-IP
192.168.233.33,DEVICE-192-168-233-33,63:49:57:5D:42:3B,VFD,Yokogawa,VFD-229,true,true,false,false,true,Role-Based,2,0,2025-11-09,76,v14.3,HART-IP
192.168.116.218,,4A:E:19:5D:56:28,VFD,Yokogawa,VFD-482,true,true,false,false,false,Role-Based,1,0,2025-11-09,100,v4.5.2,Modbus TCP
192.168.249.147,Gate-4062,2D:48:17:32:2D:12,Gateway,Unknown,Unknown,true,true,false,false,false,Role-Based,2,1,2025-11-07,80,Unknown,HART-IP
192.168.135.73,DEVICE-192-168-135-73,1C:4B:4E:61:37:5D,Switch,Endress+Hauser,Switch-510,true,true,false,false,false,Role-Based,3,0,2025-11-05,95,v14.3,Unknown
192.168.134.107,PLC-277,28:51:30:25:51:4A,PLC,Schneider,Model-2596,true,true,true,false,true,Role-Based,0,0,2025-11-06,84,v2.8.3,Modbus TCP
192.168.175.13,DEVICE-192-168-175-13,A:13:57:1E:E:26,Smart_Transmitter,Yokogawa,Smart_Transmitter-379,true,true,false,true,false,Basic,3,0,2025-11-09,72,v2.8.1,Modbus TCP
192.168.76.100,VFD-1074,4D:F:25:4C:4C:55,VFD,Rosemount,VFD-401,false,false,false,false,true,None,8,4,2025-11-07,62,v14.3,HART-IP
192.168.207.57,,36:24:37:F:42:2C,Gateway,ABB,Gateway-202,false,false,false,false,false,None,6,2,2025-11-08,76,Unknown,Unknown
192.168.114.133,VFD-1033,55:4A:5D:D:59:27,VFD,Generic,Unknown,true,true,false,false,true,Role-Based,1,0,2025-11-06,92,R4.03,Modbus TCP
192.168.59.183,Swit-3319,44:1F:5F:10:11:3F,Switch,ABB,Switch-122,true,true,false,false,false,Role-Based,3,1,2025-11-06,84,R4.03,BACnet
192.168.23.241,,1B:15:50:38:1C:52,VFD,Generic,Unknown,true,true,false,true,false,Basic,1,0,2025-11-09,91,v2.8.1,BACnet
192.168.226.90,IP_C-1811,60:1A:39:22:59:10,IP_Camera,Endress+Hauser,IP_Camera-174,true,true,false,true,false,Basic,1,0,2025-11-09,74,R4.03,HART-IP
192.168.31.33,HMI-524,29:3E:1B:3D:55:41,HMI,Allen-Bradley,Model-7219,true,true,true,false,true,Role-Based,0,0,2025-11-04,92,v2.8.3,Modbus TCP
192.168.25.44,DEVICE-192-168-25-44,2E:48:63:4E:33:4A,IP_Camera,ABB,IP_Camera-757,false,false,false,false,true,None,3,1,2025-11-09,62,v2.8.3,HART-IP
192.168.11.176,VFD-1743,38:57:3A:4F:41:35,VFD,Siemens,VFD-902,false,false,false,true,true,None,8,0,2025-11-03,62,v2.8.1,HART-IP
192.168.73.46,DEVICE-192-168-73-46,46:E:49:3A:3F:42,Smart_Transmitter,Unknown,Unknown,true,true,false,true,true,Role-Based,2,1,2025-11-03,97,v2.8.1,HART-IP
192.168.206.56,,5B:24:17:1E:38:25,IP_Camera,Emerson,IP_Camera-811,true,true,false,false,true,Role-Based,3,1,2025-11-04,94,v16.0,HART-IP
192.168.212.29,DEVICE-192-168-212-29,42:53:55:3A:58:24,Smart_Transmitter,ABB,Smart_Transmitter-663,false,false,false,false,true,None,4,1,2025-11-10,70,v1.2.3,BACnet
192.168.200.56,DEVICE-192-168-200-56,10:2B:3F:1E:56:3C,IP_Camera,Endress+Hauser,IP_Camera-625,true,true,true,true,false,Basic,1,0,2025-11-08,96,v2.8.1,BACnet
192.168.115.25,VFD-2922,43:50:D:51:5A:35,VFD,Siemens,VFD-812,true,false,false,false,true,Basic,3,1,2025-11-07,67,R511.5,Modbus TCP
192.168.126.14,DEVICE-192-168-126-14,41:1D:21:3C:62:25,VFD,Schneider,VFD-903,false,false,false,false,true,None,3,0,2025-11-10,77,v5.0,Unknown
192.168.118.54,,D:5A:1C:62:35:39,VFD,ABB,VFD-123,true,true,true,false,true,Basic,2,1,2025-11-05,86,Unknown,BACnet
192.168.44.51,,30:4F:4F:56:B:63,Safety_Controller,ABB,Safety_Controller-211,true,true,false,true,true,Basic,2,1,2025-11-10,83,R511.5,Unknown
192.168.142.153,Smar-3765,33:5C:52:17:5E:D,Smart_Transmitter,Generic,Unknown,true,true,false,false,false,Basic,3,0,2025-11-04,85,v1.2.3,BACnet
192.168.215.23,Prot-1073,2E:1F:30:2F:2D:62,Protocol_Converter,Endress+Hauser,Protocol_Converter-323,true,true,false,false,true,Role-Based,3,1,2025-11-04,64,R511.5,Unknown
192.168.132.132,IP_C-2698,33:1B:2C:55:42:26,IP_Camera,Siemens,IP_Camera-481,false,false,false,false,true,None,11,2,2025-11-03,97,v2.8.1,Unknown
192.168.184.73,,4E:12:63:52:5B:58,RTU,Yokogawa,Model-9094,true,true,true,true,true,Role-Based,2,1,2025-11-08,96,v1.2.3,Modbus TCP
192.168.197.221,Smar-1173,22:52:2F:E:5F:C,Smart_Transmitter,Schneider,Smart_Transmitter-820,true,true,false,false,true,Basic,0,0,2025-11-08,86,R4.03,HART-IP
192.168.103.68,Gate-3417,46:3E:45:5A:26:42,Gateway,Unknown,Unknown,true,true,false,false,false,Basic,2,1,2025-11-09,63,v1.2.3,HART-IP
192.168.233.73,DEVICE-192-168-233-73,51:B:4F:29:4A:37,Switch,Endress+Hauser,Switch-507,false,false,false,true,false,None,5,0,2025-11-03,68,v20.19,Unknown
192.168.226.221,DEVICE-192-168-226-221,33:15:60:4B:10:50,Analyzer,Endress+Hauser,Analyzer-634,true,true,false,true,true,Basic,0,0,2025-11-07,99,v3.1.0,BACnet
192.168.196.189,Gate-2588,35:32:55:3B:17:4F,Gateway,Generic,Unknown,true,true,false,false,true,Basic,3,1,2025-11-08,74,R4.03,HART-IP
192.168.217.116,Prot-1459,11:62:43:1F:3D:2E,Protocol_Converter,Endress+Hauser,Protocol_Converter-133,true,true,false,false,true,Role-Based,0,0,2025-11-09,84,v2.8.1,BACnet
192.168.206.26,Gate-1531,50:3E:19:25:58:39,Gateway,Schneider,Gateway-431,true,true,true,false,false,Role-Based,0,0,2025-11-06,96,R4.03,Unknown
192.168.131.204,IP_C-3992,1C:20:63:54:C:19,IP_Camera,Generic,Unknown,true,true,false,false,true,Basic,1,0,2025-11-04,95,v5.0,Unknown
192.168.11.182,DEV-558,44:4B:18:24:1C:3C,Historian,Generic,Unknown,true,true,true,true,true,Basic,0,0,2025-11-04,96,v20.19,Proprietary
192.168.183.111,DEVICE-192-168-183-111,11:24:4A:12:47:4C,Switch,Schneider,Switch-232,true,true,false,false,true,Basic,1,0,2025-11-09,85,v3.1.0,Unknown
192.168.58.177,Anal-2894,17:19:54:44:50:4F,Analyzer,Unknown,Unknown,true,false,false,false,false,Basic,0,0,2025-11-07,98,v5.0,HART-IP
192.168.98.188,IP_C-1527,44:25:5D:3D:4D:47,IP_Camera,Schneider,IP_Camera-861,false,false,false,false,true,None,11,6,2025-11-04,92,v14.3,BACnet
192.168.216.115,DEV-567,2E:30:4A:20:2A:15,Controller,Yokogawa,Model-5760,true,true,false,true,false,Role-Based,0,0,2025-11-10,63,v16.0,EtherNet/IP
192.168.213.172,DEVICE-192-168-213-172,36:26:3A:34:2B:1E,IP_Camera,Rosemount,IP_Camera-798,true,true,false,false,true,Basic,0,0,2025-11-08,66,v20.19,Unknown
192.168.74.201,IP_C-4048,2C:58:1B:3B:4C:5D,IP_Camera,Endress+Hauser,IP_Camera-896,true,true,false,false,true,Role-Based,2,1,2025-11-04,85,v21.11,Unknown
192.168.136.136,,53:4A:3B:5F:12:4A,Engineering_Workstation,Generic,Unknown,true,true,false,false,true,Role-Based,1,0,2025-11-04,94,v16.0,Proprietary
192.168.108.167,VFD-3849,1A:37:3A:61:4D:12,VFD,Siemens,VFD-817,true,true,false,false,false,Role-Based,2,1,2025-11-05,95,v2.8.1,HART-IP
192.168.54.242,DEVICE-192-168-54-242,38:56:58:3F:34:14,Protocol_Converter,Yokogawa,Protocol_Converter-574,true,true,false,false,true,Basic,0,0,2025-11-05,70,v3.1.0,Modbus TCP
192.168.134.147,,57:1F:52:3E:5F:D,Switch,Rosemount,Switch-500,true,true,false,false,true,Role-Based,1,0,2025-11-05,89,v14.3,Unknown
192.168.237.132,DEV-388,14:49:16:50:26:15,SCADA,Schneider,Model-4214,true,true,false,true,false,Role-Based,2,1,2025-11-05,70,R4.03,Profinet
192.168.67.26,,37:1F:4B:55:25:1D,Gateway,Emerson,Gateway-454,true,true,false,true,false,Basic,2,1,2025-11-08,71,v2.8.1,Unknown
192.168.14.97,Prot-1623,2A:2D:4E:56:B:2A,Protocol_Converter,Schneider,Protocol_Converter-267,true,true,false,false,true,Role-Based,1,0,2025-11-05,84,R4.03,BACnet
192.168.45.117,Gate-0618,16:17:E:31:57:52,Gateway,ABB,Gateway-524,true,true,false,false,true,Basic,2,0,2025-11-07,65,R511.5,Unknown
192.168.170.27,VFD-4024,5F:23:56:56:44:45,VFD,Endress+Hauser,VFD-300,true,true,false,true,true,Role-Based,0,0,2025-11-10,82,v14.3,BACnet
192.168.82.56,DEV-276,2F:5E:4E:1F:24:21,Server,GE,Model-8248,true,true,false,true,true,Basic,2,1,2025-11-10,95,v5.0,Modbus TCP
192.168.144.140,DEVICE-192-168-144-140,1F:28:3D:29:1B:41,Controller,Schneider,Model-5465,true,true,true,true,false,Basic,1,0,2025-11-04,91,v16.0,Profinet
192.168.164.30,Anal-2205,2E:38:10:3B:5F:55,Analyzer,Schneider,Analyzer-853,true,true,false,false,false,Role-Based,1,0,2025-11-06,80,v14.3,Unknown
192.168.66.183,Smar-4047,1C:1F:50:30:25:2B,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-625,true,true,false,false,true,Role-Based,3,1,2025-11-03,98,v1.2.3,Modbus TCP
192.168.191.145,,5A:26:11:1F:42:47,IP_Camera,Siemens,IP_Camera-852,true,true,false,false,false,Role-Based,3,0,2025-11-07,70,Unknown,HART-IP
192.168.36.69,DEVICE-192-168-36-69,63:39:2F:1A:1E:4D,VFD,Yokogawa,VFD-295,true,true,false,true,true,Role-Based,0,0,2025-11-10,94,Unknown,Modbus TCP
192.168.93.228,DEVICE-192-168-93-228,3C:46:40:32:C:26,RTU,GE,Model-8040,true,true,true,true,true,Role-Based,0,0,2025-11-04,74,v1.2.3,EtherNet/IP
192.168.181.55,DEVICE-192-168-181-55,15:33:C:20:1A:F,IP_Camera,Endress+Hauser,IP_Camera-278,true,true,false,true,true,Role-Based,0,0,2025-11-03,100,R4.03,Modbus TCP
192.168.178.26,Prot-1968,2C:B:41:28:4F:2A,Protocol_Converter,Endress+Hauser,Protocol_Converter-441,true,true,false,false,true,Basic,2,1,2025-11-06,78,v16.0,BACnet
192.168.113.172,Anal-1562,37:42:24:1B:49:27,Analyzer,Yokogawa,Analyzer-813,true,true,false,true,false,Role-Based,1,0,2025-11-10,66,v16.0,HART-IP
192.168.81.59,DEVICE-192-168-81-59,61:48:20:19:1F:62,DCS,Generic,Unknown,true,true,false,false,true,Basic,3,0,2025-11-04,73,v3.1.0,EtherNet/IP
192.168.123.63,DEVICE-192-168-123-63,41:11:18:38:31:34,HMI,Siemens,Model-1149,true,true,true,false,true,Role-Based,1,0,2025-11-08,82,v4.5.2,Profinet
192.168.116.246,,54:26:15:46:5C:2C,Gateway,Schneider,Gateway-617,true,true,false,true,true,Role-Based,3,1,2025-11-08,79,R4.03,Modbus TCP
192.168.106.26,,2D:33:55:12:62:D,DCS,Emerson,Model-7452,true,true,false,true,false,Role-Based,1,0,2025-11-08,69,R4.03,Profinet
192.168.127.96,Gate-1395,15:2C:4B:1C:33:11,Gateway,Siemens,Gateway-635,true,true,false,false,true,Role-Based,3,0,2025-11-08,72,Unknown,BACnet
192.168.61.63,DEVICE-192-168-61-63,18:5E:35:51:35:43,VFD,Schneider,VFD-451,true,true,false,true,false,Basic,2,0,2025-11-09,82,v2.8.1,Unknown
192.168.182.144,IP_C-3369,30:4A:C:57:23:14,IP_Camera,Rosemount,IP_Camera-349,true,true,false,false,true,Role-Based,1,0,2025-11-10,82,v1.2.3,Unknown
192.168.160.34,Smar-1205,61:29:3D:11:3F:45,Smart_Transmitter,ABB,Smart_Transmitter-738,false,false,true,true,true,None,7,0,2025-11-04,69,v4.5.2,Unknown
192.168.137.62,,41:39:31:63:57:61,Protocol_Converter,Generic,Unknown,true,true,false,true,true,Role-Based,1,0,2025-11-08,87,v2.8.1,HART-IP
192.168.143.189,Safe-1943,28:62:3F:49:29:3C,Safety_Controller,Endress+Hauser,Safety_Controller-782,true,true,false,true,false,Basic,3,1,2025-11-04,95,R4.03,BACnet
192.168.59.230,DEVICE-192-168-59-230,A:4E:4B:40:55:5A,Analyzer,Endress+Hauser,Analyzer-859,true,true,true,true,true,Role-Based,2,1,2025-11-04,89,v21.11,BACnet
192.168.181.199,,11:24:5D:37:5B:E,Analyzer,Emerson,Analyzer-482,true,true,true,false,true,Role-Based,1,0,2025-11-04,65,v1.2.3,Unknown
192.168.150.63,DEVICE-192-168-150-63,4F:59:1B:25:46:50,Gateway,Endress+Hauser,Gateway-219,true,true,false,false,true,Role-Based,3,0,2025-11-04,92,v16.0,Modbus TCP
192.168.95.110,Gate-3733,12:23:2F:5D:4F:37,Gateway,ABB,Gateway-231,true,true,false,true,true,Role-Based,1,0,2025-11-10,60,v3.1.0,HART-IP
192.168.13.102,Swit-1559,5A:33:1B:4A:37:41,Switch,Endress+Hauser,Switch-291,false,false,false,false,false,None,2,0,2025-11-07,88,v20.19,HART-IP
192.168.240.216,,10:12:5D:37:49:4E,Protocol_Converter,Endress+Hauser,Protocol_Converter-399,false,false,false,false,true,None,10,0,2025-11-07,90,R511.5,HART-IP
192.168.20.208,,34:51:46:5A:4A:1A,IP_Camera,Unknown,Unknown,true,true,false,false,true,Role-Based,3,0,2025-11-05,100,v16.0,HART-IP
192.168.92.178,Safe-1469,4D:43:5D:34:58:61,Safety_Controller,Endress+Hauser,Safety_Controller-577,true,true,true,true,true,Role-Based,0,0,2025-11-05,75,R4.03,Modbus TCP
192.168.143.176,DEVICE-192-168-143-176,3E:46:4A:2F:26:2C,Gateway,Endress+Hauser,Gateway-988,false,false,false,true,true,None,6,2,2025-11-08,66,v2.8.1,Modbus TCP
192.168.22.183,DEVICE-192-168-22-183,11:56:45:F:10:41,Protocol_Converter,Emerson,Protocol_Converter-393,true,true,false,false,true,Basic,0,0,2025-11-07,96,R4.03,HART-IP
192.168.240.198,VFD-1858,25:1E:39:4A:1E:55,VFD,Generic,Unknown,true,true,false,false,false,Basic,1,0,2025-11-09,61,R511.5,Unknown
192.168.45.238,,5B:15:14:45:4B:5C,Controller,Honeywell,Model-4666,true,true,false,true,true,Role-Based,2,1,2025-11-10,63,v5.0,Proprietary
192.168.76.170,VFD-4023,36:39:53:4E:52:24,VFD,Endress+Hauser,VFD-758,false,false,false,false,false,None,8,2,2025-11-03,84,R511.5,HART-IP
192.168.130.202,DEVICE-192-168-130-202,29:33:57:1C:47:29,SCADA,ABB,Model-5876,true,true,false,true,true,Basic,2,1,2025-11-03,100,v14.3,Modbus TCP
192.168.206.202,Gate-3526,21:4A:1D:10:31:3E,Gateway,Siemens,Gateway-883,false,false,false,true,true,None,6,2,2025-11-03,95,v20.19,Unknown
192.168.202.90,Prot-1158,17:2D:5C:2C:28:5F,Protocol_Converter,ABB,Protocol_Converter-301,true,true,false,false,false,Role-Based,1,0,2025-11-05,85,v20.19,BACnet
192.168.55.69,Anal-3357,5E:31:53:5E:5F:C,Analyzer,Emerson,Analyzer-335,true,true,false,false,true,Role-Based,1,0,2025-11-09,76,v1.2.3,Modbus TCP
192.168.112.131,DEVICE-192-168-112-131,63:63:14:B:57:20,Analyzer,Generic,Unknown,true,true,false,false,true,Role-Based,2,1,2025-11-04,91,R511.5,Modbus TCP
192.168.171.161,Safe-3891,5E:18:19:43:48:22,Safety_Controller,Siemens,Safety_Controller-696,true,true,false,true,true,Basic,2,1,2025-11-04,98,v1.2.3,HART-IP
192.168.172.20,DEV-155,31:1E:3D:3D:3A:33,Engineering_Workstation,GE,Model-5630,true,true,false,true,true,Role-Based,0,0,2025-11-05,60,v2.8.1,Proprietary
192.168.211.156,Safe-2547,38:5F:40:63:20:20,Safety_Controller,Siemens,Safety_Controller-362,true,true,false,false,true,Basic,3,0,2025-11-09,76,v21.11,BACnet
192.168.28.121,DEVICE-192-168-28-121,46:3A:30:1B:38:5D,Protocol_Converter,Emerson,Protocol_Converter-682,true,true,false,false,true,Role-Based,2,0,2025-11-03,69,R511.5,Unknown
192.168.70.164,DCS-173,3D:3A:54:2E:37:5B,DCS,Allen-Bradley,Model-9994,true,true,false,true,false,Role-Based,3,0,2025-11-10,89,v16.0,Modbus TCP
192.168.141.156,RTU-371,21:3D:27:33:10:61,RTU,GE,Model-2281,true,false,false,true,true,Role-Based,1,0,2025-11-09,72,v16.0,Modbus TCP
192.168.185.185,Safe-1934,29:5B:50:E:56:52,Safety_Controller,Endress+Hauser,Safety_Controller-100,true,true,false,false,true,Basic,1,0,2025-11-08,85,v1.2.3,BACnet
192.168.211.148,,10:12:1B:40:1F:52,Gateway,Schneider,Gateway-369,true,true,false,false,true,Role-Based,0,0,2025-11-05,79,R4.03,HART-IP
192.168.149.216,,4C:1D:16:17:5E:19,IP_Camera,Emerson,IP_Camera-230,true,true,false,false,true,Basic,2,0,2025-11-03,70,Unknown,Modbus TCP
192.168.231.64,VFD-3492,59:B:1B:62:5F:5F,VFD,Rosemount,VFD-714,true,false,true,false,true,Role-Based,2,1,2025-11-03,62,v21.11,HART-IP
192.168.130.113,DEV-462,33:42:2E:10:3F:17,Engineering_Workstation,Schneider,Model-2658,true,true,false,true,true,Role-Based,2,0,2025-11-08,85,v2.8.3,Proprietary
192.168.68.228,DEVICE-192-168-68-228,25:20:3D:C:4C:48,IP_Camera,Rosemount,IP_Camera-439,true,true,false,false,true,Role-Based,1,0,2025-11-10,84,v16.0,Unknown
192.168.66.56,,56:4C:26:46:1A:20,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-885,true,true,false,true,false,Basic,3,0,2025-11-06,71,v20.19,Modbus TCP
192.168.226.190,,5D:5B:1F:43:51:4A,VFD,Yokogawa,VFD-394,true,true,false,false,true,Basic,2,1,2025-11-10,94,v2.8.1,HART-IP
192.168.178.241,,4B:43:13:C:1F:17,Protocol_Converter,Generic,Unknown,true,true,false,false,true,Basic,2,0,2025-11-08,99,v2.8.3,BACnet
192.168.192.95,,42:4D:39:16:1E:28,Safety_Controller,Emerson,Safety_Controller-757,true,true,false,false,true,Role-Based,3,1,2025-11-04,70,v2.8.1,BACnet
192.168.248.93,Safe-2568,5B:19:1F:1B:A:56,Safety_Controller,Emerson,Safety_Controller-408,true,true,false,true,true,Role-Based,0,0,2025-11-04,66,v16.0,Modbus TCP
192.168.34.58,Smar-2007,48:15:21:29:49:61,Smart_Transmitter,ABB,Smart_Transmitter-283,true,true,false,false,true,Basic,1,0,2025-11-04,92,v21.11,HART-IP
192.168.75.127,Anal-2280,39:33:12:25:31:55,Analyzer,Endress+Hauser,Analyzer-787,true,true,false,true,true,Basic,2,1,2025-11-05,84,v16.0,BACnet
192.168.22.117,Anal-4049,D:30:17:22:47:5C,Analyzer,Yokogawa,Analyzer-780,true,true,false,true,true,Basic,2,0,2025-11-04,65,v20.19,BACnet
192.168.102.35,Gate-3165,33:11:B:33:2C:63,Gateway,Rosemount,Gateway-551,false,false,true,true,true,None,5,2,2025-11-03,81,v1.2.3,HART-IP
192.168.240.191,DEVICE-192-168-240-191,56:30:15:5B:30:12,Protocol_Converter,Emerson,Protocol_Converter-406,true,true,false,false,false,Basic,0,0,2025-11-10,94,v2.8.3,Modbus TCP
192.168.250.213,HMI-091,45:62:53:60:55:42,HMI,GE,Model-1133,true,true,true,true,true,Role-Based,1,0,2025-11-03,76,v2.8.1,Proprietary
192.168.199.40,,44:18:1C:C:40:D,SCADA,Emerson,Model-3468,true,true,false,false,true,Basic,3,1,2025-11-06,97,v14.3,Proprietary
192.168.170.14,,55:1A:17:4F:51:16,HMI,GE,Model-8326,true,true,false,true,false,Basic,3,1,2025-11-04,68,v5.0,Modbus TCP
192.168.59.114,HMI-578,15:1C:4C:50:4E:37,HMI,GE,Model-6558,true,true,true,false,true,Role-Based,2,1,2025-11-07,68,v2.8.3,Modbus TCP
192.168.229.76,VFD-2082,10:20:55:22:51:16,VFD,ABB,VFD-752,true,true,false,true,true,Role-Based,2,1,2025-11-10,64,v5.0,Modbus TCP
192.168.205.207,,53:61:52:23:2D:16,IP_Camera,ABB,IP_Camera-569,true,true,false,false,true,Basic,3,0,2025-11-08,82,R4.03,BACnet
192.168.118.88,DCS-212,5B:2B:1E:1A:43:3F,DCS,Yokogawa,Model-5945,true,true,false,true,true,Basic,3,0,2025-11-08,89,v21.11,Profinet
192.168.18.223,,53:36:21:B:1E:43,Smart_Transmitter,Emerson,Smart_Transmitter-511,true,false,false,false,false,Role-Based,3,0,2025-11-06,60,v4.5.2,Modbus TCP
192.168.119.22,Smar-1454,34:4F:E:3F:1E:40,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-298,false,false,false,false,false,None,4,2,2025-11-03,92,v14.3,HART-IP
192.168.176.52,DEVICE-192-168-176-52,29:42:46:27:1B:A,Analyzer,ABB,Analyzer-331,true,true,false,false,true,Basic,0,0,2025-11-10,94,v21.11,BACnet
192.168.88.117,,2C:20:21:13:2F:C,IP_Camera,ABB,IP_Camera-285,true,true,false,false,false,Basic,3,1,2025-11-04,97,Unknown,BACnet
192.168.191.216,VFD-2238,14:33:38:3E:23:3C,VFD,Schneider,VFD-340,true,true,false,false,true,Role-Based,0,0,2025-11-03,83,v3.1.0,Unknown
