asset_id,device_name,device_type,manufacturer,model,ip_address,mac_address,subnet,vlan,protocol,plant_unit,location,criticality,security_zone,firmware_version,last_seen,network_status,patch_level
OT0789,TANK_FARM-FIREWALL-789,FIREWALL,Emerson,Emerson_FIREWALL_559,10.6.132.89,fd:14:9b:17:ad:c3,10.6.0.0/16,2887,Profinet,TANK_FARM,TANK_FARM-T51,High,DMZ,v8.6.86,2025-09-23T05:30:20.851Z,Online,Current
OT0790,CDU-DRIVE-790,DRIVE,Schneider,Schneider_DRIVE_111,10.1.67.238,38:7b:3b:4c:71:46,10.1.0.0/16,2771,Profinet,CDU,CDU-K87,Low,Level_0_Process,v4.7.51,2025-09-23T18:21:29.561Z,Online,Current
OT0791,TANK_FARM-FIREWALL-791,FIREWALL,Emerson,Emerson_FIREWALL_966,10.6.17.141,46:97:27:15:7d:e8,10.6.0.0/16,495,Profinet,TANK_FARM,TANK_FARM-G66,Low,Corporate,v5.8.42,2025-09-23T04:51:00.713Z,Online,Critical
OT0792,HDS-SWITCH-792,SWITCH,Schneider,Schneider_SWITCH_796,10.3.91.85,dc:48:98:ab:40:bb,10.3.0.0/16,2151,IEC_61850,HDS,HDS-B9,Critical,Level_3_Operations,v6.3.11,2025-09-23T19:49:11.111Z,Online,Current
OT0793,UTILITIES-SAFETY_PLC-793,SAFETY_PLC,Foxboro,Foxboro_SAFETY_PLC_991,10.7.253.253,27:eb:c4:ee:32:76,10.7.0.0/16,1195,Modbus_TCP,UTILITIES,UTILITIES-W82,Critical,Corporate,v3.5.97,2025-09-23T17:37:44.263Z,Online,Outdated
OT0794,HDS-WIRELESS_AP-794,WIRELESS_AP,Siemens,Siemens_WIRELESS_AP_788,10.3.74.226,ca:d7:31:6b:52:06,10.3.0.0/16,2936,HART,HDS,HDS-Q81,Medium,DMZ,v3.4.18,2025-09-22T23:58:36.406Z,Warning,Outdated
OT0795,ALKYL-DRIVE-795,DRIVE,Rockwell,Rockwell_DRIVE_865,10.5.121.5,31:15:0c:1d:70:e4,10.5.0.0/16,1425,Profinet,ALKYL,ALKYL-T48,Medium,Level_2_Supervision,v4.2.6,2025-09-22T22:39:16.662Z,Online,Current
OT0796,UTILITIES-WIRELESS_AP-796,WIRELESS_AP,ABB,ABB_WIRELESS_AP_820,10.7.77.75,27:81:2b:cb:88:15,10.7.0.0/16,1293,Ethernet_IP,UTILITIES,UTILITIES-T74,High,Corporate,v4.8.4,2025-09-23T08:13:30.844Z,Online,Critical
OT0797,UTILITIES-ANALYZER-797,ANALYZER,Honeywell,Honeywell_ANALYZER_970,10.7.235.102,a8:5e:e2:54:c8:33,10.7.0.0/16,3828,DNP3,UTILITIES,UTILITIES-H70,Low,Corporate,v6.5.29,2025-09-23T16:05:59.479Z,Online,Outdated
OT0798,CCR-PLC-798,PLC,GE,GE_PLC_682,10.4.142.235,7b:f8:14:8a:ab:8d,10.4.0.0/16,3519,Profibus,CCR,CCR-I44,Medium,Level_0_Process,v5.2.0,2025-09-23T01:44:15.870Z,Online,Current
OT0799,TANK_FARM-HISTORIAN-799,HISTORIAN,Emerson,Emerson_HISTORIAN_473,10.6.12.5,02:ff:e0:52:6e:07,10.6.0.0/16,3562,DNP3,TANK_FARM,TANK_FARM-P58,Medium,Level_0_Process,v1.0.87,2025-09-23T19:13:04.424Z,Online,Critical
OT0800,ALKYL-SAFETY_PLC-800,SAFETY_PLC,GE,GE_SAFETY_PLC_744,10.5.20.228,1c:35:21:2d:bc:4f,10.5.0.0/16,3834,IEC_61850,ALKYL,ALKYL-B73,Low,Level_2_Supervision,v1.6.29,2025-09-22T23:00:37.785Z,Online,Outdated
OT0801,TANK_FARM-RTU-801,RTU,Foxboro,Foxboro_RTU_459,10.6.18.79,a6:56:22:39:0f:ee,10.6.0.0/16,3695,DNP3,TANK_FARM,TANK_FARM-T34,Low,Level_0_Process,v4.6.35,2025-09-23T02:35:58.066Z,Online,Current
OT0802,ALKYL-PLC-802,PLC,Schneider,Schneider_PLC_1000,10.5.142.218,63:4b:7f:ad:7b:82,10.5.0.0/16,1225,HART,ALKYL,ALKYL-D7,Critical,Level_2_Supervision,v1.8.61,2025-09-23T01:20:13.203Z,Online,Outdated
OT0803,CDU-SWITCH-803,SWITCH,GE,GE_SWITCH_1057,10.1.18.96,ae:59:b5:3e:f2:5d,10.1.0.0/16,1942,DNP3,CDU,CDU-B90,Low,Level_0_Process,v4.2.54,2025-09-23T05:48:58.378Z,Online,Current
OT0804,CCR-FIREWALL-804,FIREWALL,Emerson,Emerson_FIREWALL_260,10.4.74.251,3a:b0:27:72:8c:93,10.4.0.0/16,1753,Profinet,CCR,CCR-A63,Medium,Level_3_Operations,v4.5.13,2025-09-23T18:41:38.277Z,Online,Outdated
OT0805,HDS-WIRELESS_AP-805,WIRELESS_AP,Invensys,Invensys_WIRELESS_AP_589,10.3.234.155,63:a3:fb:e7:e4:d7,10.3.0.0/16,3466,Modbus_TCP,HDS,HDS-P37,Critical,Corporate,v3.0.65,2025-09-23T10:22:55.287Z,Online,Outdated
OT0806,FCC-SENSOR_GATEWAY-806,SENSOR_GATEWAY,Emerson,Emerson_SENSOR_GATEWAY_1026,10.2.116.201,4e:da:2b:9c:30:5b,10.2.0.0/16,2045,HART,FCC,FCC-V57,Medium,Level_2_Supervision,v5.6.25,2025-09-23T20:19:42.806Z,Online,Current
OT0807,HDS-HMI-807,HMI,Rockwell,Rockwell_HMI_287,10.3.160.175,26:04:5e:6b:7b:0f,10.3.0.0/16,2001,HART,HDS,HDS-N23,Medium,Level_3_Operations,v4.3.87,2025-09-23T19:37:23.677Z,Online,Outdated
OT0808,CDU-PLC-808,PLC,Emerson,Emerson_PLC_791,10.1.133.101,b1:11:7f:a0:ea:a8,10.1.0.0/16,1085,Foundation_Fieldbus,CDU,CDU-C36,Critical,Level_1_Control,v3.3.83,2025-09-22T21:40:39.529Z,Online,Current
OT0809,TANK_FARM-HMI-809,HMI,Honeywell,Honeywell_HMI_475,10.6.176.188,ad:bb:c5:55:f7:df,10.6.0.0/16,3386,DNP3,TANK_FARM,TANK_FARM-U32,High,Level_0_Process,v4.4.76,2025-09-23T11:09:02.152Z,Online,Current
OT0810,CCR-WIRELESS_AP-810,WIRELESS_AP,Rockwell,Rockwell_WIRELESS_AP_1006,10.4.189.250,af:fa:f3:26:7f:b3,10.4.0.0/16,955,HART,CCR,CCR-J93,High,DMZ,v8.0.52,2025-09-23T19:27:16.809Z,Online,Critical
OT0811,CDU-HISTORIAN-811,HISTORIAN,Invensys,Invensys_HISTORIAN_307,10.1.15.197,36:de:dc:13:8b:24,10.1.0.0/16,1724,OPC_UA,CDU,CDU-V51,Critical,DMZ,v9.3.35,2025-09-23T18:52:28.007Z,Online,Outdated
OT0812,HDS-PLC-812,PLC,ABB,ABB_PLC_225,10.3.172.117,a2:51:c6:65:ee:ad,10.3.0.0/16,2018,IEC_61850,HDS,HDS-D16,High,Level_1_Control,v1.4.36,2025-09-22T23:48:06.050Z,Online,Outdated
OT0813,HDS-ANALYZER-813,ANALYZER,Siemens,Siemens_ANALYZER_457,10.3.241.76,95:e3:e5:b7:7e:35,10.3.0.0/16,1770,OPC_UA,HDS,HDS-R16,Low,DMZ,v5.4.5,2025-09-23T14:15:52.272Z,Online,Critical
OT0814,CDU-HISTORIAN-814,HISTORIAN,Foxboro,Foxboro_HISTORIAN_751,10.1.30.48,5a:21:fb:b4:7e:9a,10.1.0.0/16,3084,Profinet,CDU,CDU-S81,Low,Corporate,v8.8.45,2025-09-23T07:48:53.503Z,Online,Current
OT0815,UTILITIES-HISTORIAN-815,HISTORIAN,ABB,ABB_HISTORIAN_211,10.7.127.64,c6:8c:6f:b5:c7:d2,10.7.0.0/16,2656,DNP3,UTILITIES,UTILITIES-S94,Medium,Corporate,v8.8.9,2025-09-23T19:31:03.470Z,Warning,Outdated
OT0816,UTILITIES-DRIVE-816,DRIVE,ABB,ABB_DRIVE_723,10.7.12.75,99:18:b6:f2:83:37,10.7.0.0/16,1996,Foundation_Fieldbus,UTILITIES,UTILITIES-I65,High,DMZ,v9.5.94,2025-09-23T03:29:11.033Z,Online,Outdated
OT0817,UTILITIES-SENSOR_GATEWAY-817,SENSOR_GATEWAY,Emerson,Emerson_SENSOR_GATEWAY_1070,10.7.100.171,78:28:ce:9e:ba:c7,10.7.0.0/16,2129,Profinet,UTILITIES,UTILITIES-I84,Low,Corporate,v3.7.96,2025-09-23T04:24:00.589Z,Online,Outdated
OT0818,ALKYL-ANALYZER-818,ANALYZER,Siemens,Siemens_ANALYZER_886,10.5.59.60,ae:61:02:57:a7:3e,10.5.0.0/16,2797,DNP3,ALKYL,ALKYL-X52,High,Level_2_Supervision,v5.1.10,2025-09-23T17:57:09.913Z,Online,Outdated
OT0819,UTILITIES-WIRELESS_AP-819,WIRELESS_AP,Foxboro,Foxboro_WIRELESS_AP_140,10.7.115.192,d9:a4:b2:f3:b0:f1,10.7.0.0/16,242,Ethernet_IP,UTILITIES,UTILITIES-Y30,High,Level_3_Operations,v4.8.22,2025-09-23T03:39:41.234Z,Online,Outdated
OT0820,TANK_FARM-DRIVE-820,DRIVE,Siemens,Siemens_DRIVE_160,10.6.192.34,f4:20:ff:0f:4c:cc,10.6.0.0/16,4034,Profinet,TANK_FARM,TANK_FARM-D3,Critical,DMZ,v5.0.90,2025-09-23T08:28:26.143Z,Online,Outdated
OT0821,UTILITIES-SWITCH-821,SWITCH,Emerson,Emerson_SWITCH_929,10.7.35.244,2c:63:06:a1:60:ed,10.7.0.0/16,1087,DNP3,UTILITIES,UTILITIES-Y48,Critical,Level_0_Process,v4.3.82,2025-09-23T01:33:25.188Z,Online,Outdated
OT0822,ALKYL-HISTORIAN-822,HISTORIAN,Yokogawa,Yokogawa_HISTORIAN_938,10.5.233.33,05:a9:11:de:cc:04,10.5.0.0/16,1019,Profibus,ALKYL,ALKYL-N29,Low,DMZ,v1.5.85,2025-09-23T02:15:24.366Z,Online,Current
OT0823,CCR-ANALYZER-823,ANALYZER,Invensys,Invensys_ANALYZER_785,10.4.234.121,a3:e6:62:56:36:0e,10.4.0.0/16,1812,IEC_61850,CCR,CCR-M60,Low,Level_3_Operations,v3.8.69,2025-09-22T22:26:05.596Z,Online,Outdated
OT0824,HDS-RTU-824,RTU,Yokogawa,Yokogawa_RTU_109,10.3.37.31,a1:25:6e:7d:76:df,10.3.0.0/16,2256,HART,HDS,HDS-Q88,Medium,Level_0_Process,v4.6.30,2025-09-23T02:25:46.419Z,Offline,Outdated
OT0825,FCC-RTU-825,RTU,Invensys,Invensys_RTU_577,10.2.185.82,cc:a5:b6:d8:d1:f1,10.2.0.0/16,1377,Profinet,FCC,FCC-A6,High,Level_0_Process,v3.8.91,2025-09-22T20:58:37.421Z,Online,Outdated
OT0826,HDS-RTU-826,RTU,GE,GE_RTU_592,10.3.238.85,68:62:17:2d:32:70,10.3.0.0/16,695,Profinet,HDS,HDS-X52,Critical,Level_3_Operations,v7.5.39,2025-09-23T09:25:32.518Z,Online,Outdated
OT0827,FCC-ROUTER-827,ROUTER,Yokogawa,Yokogawa_ROUTER_758,10.2.44.107,ea:0a:f8:ba:92:e1,10.2.0.0/16,2223,Profinet,FCC,FCC-N64,Medium,Corporate,v6.5.54,2025-09-22T20:44:59.184Z,Offline,Outdated
OT0828,TANK_FARM-SENSOR_GATEWAY-828,SENSOR_GATEWAY,Rockwell,Rockwell_SENSOR_GATEWAY_334,10.6.3.54,bd:05:00:62:19:91,10.6.0.0/16,371,Ethernet_IP,TANK_FARM,TANK_FARM-V59,Low,Level_1_Control,v5.4.29,2025-09-23T07:18:18.196Z,Online,Critical
OT0829,HDS-SWITCH-829,SWITCH,Foxboro,Foxboro_SWITCH_565,10.3.148.226,ba:8d:60:89:56:27,10.3.0.0/16,1879,Foundation_Fieldbus,HDS,HDS-U48,High,Level_3_Operations,v3.7.65,2025-09-23T12:12:44.093Z,Online,Critical
OT0830,FCC-SAFETY_PLC-830,SAFETY_PLC,Yokogawa,Yokogawa_SAFETY_PLC_770,10.2.83.3,cd:d7:65:ed:c8:7c,10.2.0.0/16,2005,DNP3,FCC,FCC-S18,High,Level_3_Operations,v5.8.43,2025-09-23T14:46:23.921Z,Warning,Outdated
OT0831,CDU-SAFETY_PLC-831,SAFETY_PLC,Honeywell,Honeywell_SAFETY_PLC_1096,10.1.22.230,c2:57:a0:c7:13:d2,10.1.0.0/16,2320,Profibus,CDU,CDU-P26,Critical,Level_3_Operations,v6.3.58,2025-09-23T05:55:37.872Z,Online,Outdated
OT0832,UTILITIES-ROUTER-832,ROUTER,Honeywell,Honeywell_ROUTER_714,10.7.244.56,e7:2f:30:2f:19:37,10.7.0.0/16,764,HART,UTILITIES,UTILITIES-B1,Critical,Level_0_Process,v4.6.58,2025-09-22T23:14:46.656Z,Online,Outdated
OT0833,ALKYL-SENSOR_GATEWAY-833,SENSOR_GATEWAY,Siemens,Siemens_SENSOR_GATEWAY_117,10.5.38.170,81:96:f3:6c:59:81,10.5.0.0/16,1374,Foundation_Fieldbus,ALKYL,ALKYL-N43,High,Level_2_Supervision,v9.3.6,2025-09-23T01:51:51.652Z,Offline,Outdated
OT0834,UTILITIES-ROUTER-834,ROUTER,Emerson,Emerson_ROUTER_810,10.7.250.196,c9:69:14:f1:b4:47,10.7.0.0/16,2974,Profinet,UTILITIES,UTILITIES-H23,Low,Level_3_Operations,v7.2.95,2025-09-23T10:39:11.358Z,Online,Critical
OT0835,HDS-DRIVE-835,DRIVE,Foxboro,Foxboro_DRIVE_328,10.3.163.6,1f:f3:bb:76:df:84,10.3.0.0/16,926,IEC_61850,HDS,HDS-A53,Medium,Corporate,v6.5.74,2025-09-23T11:31:38.783Z,Online,Current
OT0836,FCC-SWITCH-836,SWITCH,Schneider,Schneider_SWITCH_554,10.2.234.231,76:5e:0c:5f:f5:73,10.2.0.0/16,2645,HART,FCC,FCC-C47,Low,Level_2_Supervision,v5.1.39,2025-09-23T03:59:47.343Z,Offline,Current
OT0837,ALKYL-ROUTER-837,ROUTER,Schneider,Schneider_ROUTER_308,10.5.34.235,bd:a8:05:dc:a0:60,10.5.0.0/16,1376,Foundation_Fieldbus,ALKYL,ALKYL-I24,Critical,DMZ,v2.8.90,2025-09-22T21:46:06.767Z,Online,Current
OT0838,TANK_FARM-ANALYZER-838,ANALYZER,GE,GE_ANALYZER_587,10.6.165.59,07:bf:4b:e1:31:fb,10.6.0.0/16,1655,IEC_61850,TANK_FARM,TANK_FARM-V57,Critical,DMZ,v6.1.8,2025-09-23T09:01:06.525Z,Online,Current
OT0839,CDU-PLC-839,PLC,GE,GE_PLC_1002,10.1.121.19,7f:48:b3:7d:42:83,10.1.0.0/16,708,Foundation_Fieldbus,CDU,CDU-K40,Low,Level_0_Process,v3.6.37,2025-09-23T11:37:31.324Z,Warning,Outdated
OT0840,UTILITIES-SWITCH-840,SWITCH,Emerson,Emerson_SWITCH_1088,10.7.218.213,dc:23:c9:c8:8f:f9,10.7.0.0/16,1414,Ethernet_IP,UTILITIES,UTILITIES-U55,Low,Corporate,v3.7.53,2025-09-23T16:55:05.297Z,Online,Current
OT0841,CCR-RTU-841,RTU,GE,GE_RTU_469,10.4.69.77,74:d7:3e:46:f2:a2,10.4.0.0/16,1324,DNP3,CCR,CCR-C6,Low,Corporate,v9.5.81,2025-09-23T18:57:38.827Z,Online,Critical
OT0842,HDS-PLC-842,PLC,Yokogawa,Yokogawa_PLC_267,10.3.206.62,6a:a4:e7:4b:ef:ae,10.3.0.0/16,2611,Modbus_TCP,HDS,HDS-I19,Low,DMZ,v8.0.36,2025-09-22T23:37:24.549Z,Online,Outdated
OT0843,FCC-ROUTER-843,ROUTER,Foxboro,Foxboro_ROUTER_424,10.2.10.161,7f:e7:3d:82:8c:e1,10.2.0.0/16,3278,Modbus_TCP,FCC,FCC-S70,Low,Level_1_Control,v2.3.76,2025-09-23T15:58:11.167Z,Online,Outdated
OT0844,FCC-HMI-844,HMI,Rockwell,Rockwell_HMI_294,10.2.103.63,bb:7f:e4:a8:81:d0,10.2.0.0/16,2211,Ethernet_IP,FCC,FCC-D26,Medium,Level_3_Operations,v2.3.37,2025-09-23T13:22:08.829Z,Online,Outdated
OT0845,ALKYL-SWITCH-845,SWITCH,Honeywell,Honeywell_SWITCH_1073,10.5.16.67,76:50:0b:56:79:1c,10.5.0.0/16,3898,IEC_61850,ALKYL,ALKYL-F3,Medium,Level_1_Control,v3.0.72,2025-09-23T07:47:40.982Z,Online,Current
OT0846,HDS-SWITCH-846,SWITCH,GE,GE_SWITCH_427,10.3.1.134,76:e3:1e:ad:45:f3,10.3.0.0/16,2978,DNP3,HDS,HDS-D68,Critical,Level_1_Control,v5.5.2,2025-09-23T20:20:45.252Z,Online,Outdated
OT0847,HDS-HMI-847,HMI,Rockwell,Rockwell_HMI_281,10.3.190.30,81:89:b3:b2:cc:21,10.3.0.0/16,1350,Foundation_Fieldbus,HDS,HDS-F54,Critical,Level_0_Process,v9.8.46,2025-09-23T05:44:20.311Z,Online,Critical
OT0848,HDS-HMI-848,HMI,Invensys,Invensys_HMI_800,10.3.205.28,35:0c:54:1f:b0:a7,10.3.0.0/16,2583,Foundation_Fieldbus,HDS,HDS-X20,High,Level_1_Control,v4.5.74,2025-09-23T05:34:08.246Z,Online,Current
OT0849,HDS-DRIVE-849,DRIVE,Schneider,Schneider_DRIVE_1074,10.3.53.96,98:28:6c:f4:ea:3f,10.3.0.0/16,2642,Profibus,HDS,HDS-D42,Critical,Corporate,v7.4.31,2025-09-23T05:04:46.651Z,Online,Outdated
OT0850,UTILITIES-WIRELESS_AP-850,WIRELESS_AP,Invensys,Invensys_WIRELESS_AP_1011,10.7.81.134,78:ba:e1:21:cf:26,10.7.0.0/16,2490,IEC_61850,UTILITIES,UTILITIES-J42,Critical,Corporate,v8.6.90,2025-09-23T01:28:14.783Z,Warning,Outdated
OT0851,ALKYL-SAFETY_PLC-851,SAFETY_PLC,Siemens,Siemens_SAFETY_PLC_352,10.5.44.160,a3:64:34:e7:50:e4,10.5.0.0/16,151,Ethernet_IP,ALKYL,ALKYL-K27,High,DMZ,v3.1.6,2025-09-22T22:51:28.774Z,Online,Current
OT0852,CDU-ROUTER-852,ROUTER,Invensys,Invensys_ROUTER_466,10.1.67.168,73:ba:07:6b:b8:a8,10.1.0.0/16,371,Profinet,CDU,CDU-I87,Critical,Level_1_Control,v5.6.67,2025-09-23T10:57:55.509Z,Online,Outdated
OT0853,UTILITIES-RTU-853,RTU,Siemens,Siemens_RTU_464,10.7.182.34,3c:ac:25:69:44:ba,10.7.0.0/16,2741,DNP3,UTILITIES,UTILITIES-R21,High,Level_3_Operations,v5.6.53,2025-09-23T03:39:09.438Z,Online,Critical
OT0854,CCR-ANALYZER-854,ANALYZER,Rockwell,Rockwell_ANALYZER_776,10.4.245.58,1b:52:a6:ed:a9:c8,10.4.0.0/16,1650,Modbus_TCP,CCR,CCR-W15,Low,Level_0_Process,v6.1.54,2025-09-23T14:04:58.308Z,Online,Outdated
OT0855,ALKYL-FIREWALL-855,FIREWALL,ABB,ABB_FIREWALL_1005,10.5.88.58,36:0e:62:92:0e:e8,10.5.0.0/16,2584,DNP3,ALKYL,ALKYL-Y79,Medium,DMZ,v8.1.60,2025-09-23T04:13:07.874Z,Online,Current
OT0856,FCC-ROUTER-856,ROUTER,Rockwell,Rockwell_ROUTER_964,10.2.156.250,8c:cf:c0:01:38:cb,10.2.0.0/16,1287,Foundation_Fieldbus,FCC,FCC-S2,Medium,Level_0_Process,v4.0.94,2025-09-22T21:53:57.585Z,Online,Critical
OT0857,FCC-PLC-857,PLC,Foxboro,Foxboro_PLC_388,10.2.130.156,dc:f4:f4:8a:5d:0f,10.2.0.0/16,1299,Ethernet_IP,FCC,FCC-D91,High,Level_2_Supervision,v1.4.77,2025-09-23T05:58:19.903Z,Online,Critical
OT0858,ALKYL-DRIVE-858,DRIVE,Emerson,Emerson_DRIVE_377,10.5.49.200,19:0d:93:bc:c0:f6,10.5.0.0/16,3220,Profibus,ALKYL,ALKYL-X28,Low,DMZ,v6.7.13,2025-09-23T13:13:59.872Z,Online,Outdated
OT0859,TANK_FARM-SENSOR_GATEWAY-859,SENSOR_GATEWAY,Emerson,Emerson_SENSOR_GATEWAY_372,10.6.179.50,34:1e:b1:26:de:50,10.6.0.0/16,2231,HART,TANK_FARM,TANK_FARM-Q40,High,Level_2_Supervision,v3.5.67,2025-09-23T13:45:26.169Z,Online,Outdated
OT0860,CCR-FIREWALL-860,FIREWALL,Invensys,Invensys_FIREWALL_748,10.4.73.237,d5:7f:31:5e:7c:a7,10.4.0.0/16,244,DNP3,CCR,CCR-I37,Low,Level_0_Process,v1.5.49,2025-09-23T12:28:55.310Z,Online,Current
OT0861,CDU-HISTORIAN-861,HISTORIAN,Foxboro,Foxboro_HISTORIAN_956,10.1.243.16,af:02:00:ea:39:33,10.1.0.0/16,3637,DNP3,CDU,CDU-L41,Low,Level_2_Supervision,v3.5.4,2025-09-23T00:32:44.047Z,Online,Outdated
OT0862,ALKYL-WIRELESS_AP-862,WIRELESS_AP,ABB,ABB_WIRELESS_AP_411,10.5.226.68,30:4c:fe:cb:67:d1,10.5.0.0/16,2850,DNP3,ALKYL,ALKYL-Y63,Medium,DMZ,v4.4.67,2025-09-22T20:57:36.075Z,Online,Outdated
OT0863,CCR-WIRELESS_AP-863,WIRELESS_AP,GE,GE_WIRELESS_AP_441,10.4.215.5,65:94:b0:94:6a:f9,10.4.0.0/16,1596,DNP3,CCR,CCR-M24,Low,Corporate,v3.0.90,2025-09-23T16:04:33.274Z,Online,Current
OT0864,CCR-ANALYZER-864,ANALYZER,Siemens,Siemens_ANALYZER_815,10.4.220.165,80:ae:de:4a:7a:ee,10.4.0.0/16,2992,Ethernet_IP,CCR,CCR-L33,High,Level_0_Process,v1.8.55,2025-09-23T03:06:25.842Z,Online,Current
OT0865,TANK_FARM-PLC-865,PLC,Foxboro,Foxboro_PLC_486,10.6.26.61,24:0f:f9:ab:8b:ba,10.6.0.0/16,2105,Profibus,TANK_FARM,TANK_FARM-Y56,Critical,DMZ,v3.5.85,2025-09-23T04:48:41.249Z,Offline,Outdated
OT0866,HDS-FIREWALL-866,FIREWALL,ABB,ABB_FIREWALL_693,10.3.84.221,d1:3e:15:bd:c6:7e,10.3.0.0/16,1757,Modbus_TCP,HDS,HDS-U75,Low,Corporate,v4.0.95,2025-09-23T10:30:27.333Z,Online,Outdated
OT0867,HDS-SENSOR_GATEWAY-867,SENSOR_GATEWAY,Siemens,Siemens_SENSOR_GATEWAY_1004,10.3.248.234,78:b9:e5:5f:86:d8,10.3.0.0/16,4014,Profinet,HDS,HDS-I9,Medium,Level_0_Process,v8.8.38,2025-09-23T06:29:31.723Z,Online,Outdated
OT0868,UTILITIES-HISTORIAN-868,HISTORIAN,GE,GE_HISTORIAN_561,10.7.156.224,0a:12:d4:fc:9b:11,10.7.0.0/16,2985,OPC_UA,UTILITIES,UTILITIES-M32,Critical,Level_3_Operations,v6.6.39,2025-09-23T00:36:31.992Z,Online,Outdated
OT0869,ALKYL-ROUTER-869,ROUTER,ABB,ABB_ROUTER_113,10.5.102.49,fb:1c:68:d2:ae:71,10.5.0.0/16,1342,IEC_61850,ALKYL,ALKYL-Y8,High,Level_3_Operations,v7.6.8,2025-09-23T14:22:08.688Z,Online,Outdated
OT0870,FCC-SENSOR_GATEWAY-870,SENSOR_GATEWAY,GE,GE_SENSOR_GATEWAY_302,10.2.237.177,b3:fb:c7:81:b9:99,10.2.0.0/16,1195,HART,FCC,FCC-P53,Low,DMZ,v3.2.89,2025-09-23T20:22:48.087Z,Online,Critical
OT0871,TANK_FARM-HISTORIAN-871,HISTORIAN,ABB,ABB_HISTORIAN_829,10.6.55.58,d9:ee:21:26:82:e6,10.6.0.0/16,2563,IEC_61850,TANK_FARM,TANK_FARM-Z50,Medium,Corporate,v7.8.84,2025-09-23T12:22:59.838Z,Online,Outdated
OT0872,TANK_FARM-FIREWALL-872,FIREWALL,Foxboro,Foxboro_FIREWALL_716,10.6.182.137,80:87:93:8f:ac:ef,10.6.0.0/16,2034,Foundation_Fieldbus,TANK_FARM,TANK_FARM-W4,High,Level_0_Process,v5.7.82,2025-09-23T02:46:47.808Z,Offline,Outdated
OT0873,ALKYL-ANALYZER-873,ANALYZER,Yokogawa,Yokogawa_ANALYZER_322,10.5.148.61,0f:87:25:76:e1:e7,10.5.0.0/16,192,Profinet,ALKYL,ALKYL-Z53,High,DMZ,v9.4.68,2025-09-23T14:55:50.144Z,Online,Outdated
OT0874,ALKYL-SWITCH-874,SWITCH,Rockwell,Rockwell_SWITCH_784,10.5.72.74,9f:55:24:39:60:43,10.5.0.0/16,4093,OPC_UA,ALKYL,ALKYL-E20,Critical,DMZ,v2.3.3,2025-09-22T22:56:37.417Z,Online,Critical
OT0875,TANK_FARM-FIREWALL-875,FIREWALL,Honeywell,Honeywell_FIREWALL_309,10.6.125.169,21:85:00:81:cb:9d,10.6.0.0/16,3340,Modbus_TCP,TANK_FARM,TANK_FARM-R3,Low,Level_0_Process,v4.8.56,2025-09-23T09:00:11.374Z,Online,Current
OT0876,UTILITIES-SAFETY_PLC-876,SAFETY_PLC,Emerson,Emerson_SAFETY_PLC_533,10.7.153.186,17:fa:8e:dc:9f:4d,10.7.0.0/16,2720,Profinet,UTILITIES,UTILITIES-F65,Medium,Level_1_Control,v6.5.6,2025-09-23T00:21:15.441Z,Warning,Outdated
OT0877,FCC-WIRELESS_AP-877,WIRELESS_AP,Foxboro,Foxboro_WIRELESS_AP_249,10.2.215.140,fa:b0:3d:06:80:31,10.2.0.0/16,1698,Profinet,FCC,FCC-M18,Medium,Level_0_Process,v9.6.66,2025-09-23T11:37:18.868Z,Online,Critical
OT0878,ALKYL-DRIVE-878,DRIVE,GE,GE_DRIVE_925,10.5.237.164,42:81:6f:fc:e6:d4,10.5.0.0/16,1507,Profinet,ALKYL,ALKYL-Q73,Critical,Corporate,v1.8.12,2025-09-22T22:08:54.273Z,Online,Outdated
OT0879,CCR-WIRELESS_AP-879,WIRELESS_AP,Invensys,Invensys_WIRELESS_AP_929,10.4.57.200,5f:48:bc:04:15:8d,10.4.0.0/16,2789,HART,CCR,CCR-X13,High,DMZ,v1.5.36,2025-09-23T07:59:27.394Z,Online,Outdated
OT0880,FCC-SAFETY_PLC-880,SAFETY_PLC,Invensys,Invensys_SAFETY_PLC_944,10.2.79.54,08:5f:a4:9d:5b:c3,10.2.0.0/16,1315,IEC_61850,FCC,FCC-M53,Medium,DMZ,v2.4.73,2025-09-22T23:57:49.331Z,Online,Outdated
OT0881,ALKYL-DRIVE-881,DRIVE,Yokogawa,Yokogawa_DRIVE_597,10.5.53.77,41:5f:08:6e:b2:8a,10.5.0.0/16,1692,IEC_61850,ALKYL,ALKYL-C89,Critical,Level_2_Supervision,v9.4.52,2025-09-23T07:52:31.132Z,Online,Outdated
OT0882,ALKYL-FIREWALL-882,FIREWALL,Foxboro,Foxboro_FIREWALL_647,10.5.177.26,d1:8a:29:ff:4a:ff,10.5.0.0/16,651,IEC_61850,ALKYL,ALKYL-A25,High,Level_3_Operations,v9.0.37,2025-09-23T04:04:06.587Z,Online,Outdated
OT0883,FCC-PLC-883,PLC,Schneider,Schneider_PLC_565,10.2.252.253,63:64:46:ea:ee:f5,10.2.0.0/16,637,DNP3,FCC,FCC-C63,Low,Corporate,v5.3.42,2025-09-22T23:26:10.576Z,Online,Outdated
OT0884,TANK_FARM-PLC-884,PLC,GE,GE_PLC_275,10.6.127.28,d0:25:b7:74:c4:75,10.6.0.0/16,3118,Ethernet_IP,TANK_FARM,TANK_FARM-G9,Medium,Level_1_Control,v6.6.42,2025-09-23T11:49:49.907Z,Online,Critical
