tag_id,plant,plant_code,unit,unit_code,area,device_type,security_tier,criticality,manufacturer,model,serial_number,description,location,installation_date,expected_ip,expected_protocol,vlan,safety_system,last_maintenance,warranty_expires
CGN-EMC-2543,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 10,Tap Changer Controller,2,High,Hitachi,HIT-TapChangerController-7473,SN-mk501ww5-3A5TQ2,Tap Changer Controller for Emissions Control operations,"Emissions Control, Station 16",2016-09-30,192.168.17.196,Profibus,170,,2025-09-13,2026-05-08
CGN-EMC-2544,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 10,SCADA RTU,1,High,SEL,SEL-SCADARTU-7488,SN-mk501ww5-KPSF6F,SCADA RTU for Emissions Control operations,"Emissions Control, Station 17",2021-12-26,192.168.17.197,OPC UA,170,,2025-06-03,2027-03-30
CGN-EMC-2545,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 10,DFR,2,High,SEL,SEL-DFR-1100,SN-mk501ww5-COPX2C,DFR for Emissions Control operations,"Emissions Control, Station 18",2022-03-16,192.168.17.198,Profibus,170,,2025-03-10,2028-04-15
CGN-EMC-2546,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 10,Manual Indicator,3,High,Schneider,SCH-ManualIndicator-2651,SN-mk501ww5-3GJ9DP,Manual Indicator for Emissions Control operations,"Emissions Control, Station 19",2017-02-03,,,170,,2025-05-15,2027-01-12
CGN-EMC-2547,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 10,Disconnect Switch,2,High,SEL,SEL-DisconnectSwitch-2583,SN-mk501ww5-389YEM,Disconnect Switch for Emissions Control operations,"Emissions Control, Station 20",2020-05-08,192.168.17.200,Foundation Fieldbus,170,,2025-09-20,2028-06-01
CGN-EMC-2548,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Metering Unit,2,High,GE,GE-MeteringUnit-4779,SN-mk501ww5-UHUWC4,Metering Unit for Emissions Control operations,"Emissions Control, Station 1",2024-06-08,192.168.17.201,Profibus,170,,2025-04-21,2026-09-03
CGN-EMC-2549,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Phasor Measurement Unit,1,High,Hitachi,HIT-PhasorMeasurementUnit-5040,SN-mk501ww5-GXF9XX,Phasor Measurement Unit for Emissions Control operations,"Emissions Control, Station 2",2020-06-23,192.168.17.202,IEC 61850,170,,2025-06-24,2026-10-23
CGN-EMC-2550,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Metering Unit,2,High,Eaton,EAT-MeteringUnit-8534,SN-mk501ww5-QY5NML,Metering Unit for Emissions Control operations,"Emissions Control, Station 3",2018-11-17,192.168.17.203,HART,170,,2025-07-19,2028-02-16
CGN-EMC-2551,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Manual Indicator,3,High,Hitachi,HIT-ManualIndicator-5058,SN-mk501ww5-WUWRQ8,Manual Indicator for Emissions Control operations,"Emissions Control, Station 4",2017-12-26,,,170,,2025-08-25,2028-10-04
CGN-EMC-2552,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,IED,1,High,Hitachi,HIT-IED-6398,SN-mk501ww5-I31ODS,IED for Emissions Control operations,"Emissions Control, Station 5",2024-12-04,192.168.17.205,Ethernet/IP,170,,2025-12-07,2026-08-09
CGN-EMC-2553,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Voltage Transformer,2,High,ABB,ABB-VoltageTransformer-9120,SN-mk501ww5-3RBQ6I,Voltage Transformer for Emissions Control operations,"Emissions Control, Station 6",2017-01-30,192.168.17.206,Profibus,170,,2025-12-03,2028-05-09
CGN-EMC-2554,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Battery Monitor,2,High,GE,GE-BatteryMonitor-1477,SN-mk501ww5-V18E0V,Battery Monitor for Emissions Control operations,"Emissions Control, Station 7",2019-06-25,192.168.17.207,Profibus,170,,2025-11-19,2026-10-21
CGN-EMC-2555,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Metering Unit,2,High,GE,GE-MeteringUnit-4949,SN-mk501ww5-MJ4TT1,Metering Unit for Emissions Control operations,"Emissions Control, Station 8",2025-05-23,192.168.17.208,Foundation Fieldbus,170,,2025-04-14,2028-03-14
CGN-EMC-2556,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Metering Unit,2,High,Eaton,EAT-MeteringUnit-1255,SN-mk501ww5-LPFK4N,Metering Unit for Emissions Control operations,"Emissions Control, Station 9",2025-05-01,192.168.17.209,Profibus,170,,2025-02-03,2027-01-16
CGN-EMC-2557,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Metering Unit,2,High,Hitachi,HIT-MeteringUnit-3030,SN-mk501ww5-O8KM3R,Metering Unit for Emissions Control operations,"Emissions Control, Station 10",2020-12-16,192.168.17.210,HART,170,,2025-11-15,2027-05-31
CGN-EMC-2558,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Metering Unit,2,High,GE,GE-MeteringUnit-5815,SN-mk501ww5-UNDR9Z,Metering Unit for Emissions Control operations,"Emissions Control, Station 11",2024-09-18,192.168.17.211,HART,170,,2025-10-22,2027-12-09
CGN-EMC-2559,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Manual Indicator,3,High,ABB,ABB-ManualIndicator-3621,SN-mk501ww5-IO4L96,Manual Indicator for Emissions Control operations,"Emissions Control, Station 12",2021-12-15,,,170,,2025-10-24,2027-09-18
CGN-EMC-2560,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Metering Unit,2,High,Eaton,EAT-MeteringUnit-5670,SN-mk501ww5-QJFKXS,Metering Unit for Emissions Control operations,"Emissions Control, Station 13",2017-12-02,192.168.17.213,HART,170,,2025-10-20,2026-02-11
CGN-EMC-2561,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Metering Unit,2,High,Schneider,SCH-MeteringUnit-8631,SN-mk501ww5-TDCI2H,Metering Unit for Emissions Control operations,"Emissions Control, Station 14",2024-06-19,192.168.17.214,Profibus,170,,2025-12-24,2028-09-21
CGN-EMC-2562,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Circuit Breaker,2,High,Hitachi,HIT-CircuitBreaker-1714,SN-mk501ww5-2IWO0A,Circuit Breaker for Emissions Control operations,"Emissions Control, Station 15",2023-03-18,192.168.17.215,Modbus,170,,2025-08-30,2028-04-14
CGN-EMC-2563,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Circuit Breaker,2,High,ABB,ABB-CircuitBreaker-3187,SN-mk501ww5-PDWLF4,Circuit Breaker for Emissions Control operations,"Emissions Control, Station 16",2024-04-26,192.168.17.216,Modbus,170,,2025-05-23,2028-06-29
CGN-EMC-2564,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,IED,1,High,SEL,SEL-IED-5270,SN-mk501ww5-M6CWCZ,IED for Emissions Control operations,"Emissions Control, Station 17",2023-02-26,192.168.17.217,Ethernet/IP,170,,2025-05-30,2028-09-28
CGN-EMC-2565,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Environmental Sensor,2,High,Siemens,SIE-EnvironmentalSensor-2135,SN-mk501ww5-8ZNHJP,Environmental Sensor for Emissions Control operations,"Emissions Control, Station 18",2024-11-07,192.168.17.218,Foundation Fieldbus,170,,2025-09-22,2028-06-10
CGN-EMC-2566,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Metering Unit,2,High,Toshiba,TOS-MeteringUnit-3245,SN-mk501ww5-2X0F2Z,Metering Unit for Emissions Control operations,"Emissions Control, Station 19",2016-03-11,192.168.17.219,Foundation Fieldbus,170,,2025-08-11,2026-12-25
CGN-EMC-2567,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 11,Current Transformer,2,High,GE,GE-CurrentTransformer-3151,SN-mk501ww5-YEHROS,Current Transformer for Emissions Control operations,"Emissions Control, Station 20",2025-01-29,192.168.17.220,Foundation Fieldbus,170,,2025-11-02,2027-07-26
CGN-EMC-2568,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Tap Changer Controller,2,High,SEL,SEL-TapChangerController-7511,SN-mk501ww5-CP4DZJ,Tap Changer Controller for Emissions Control operations,"Emissions Control, Station 1",2025-11-27,192.168.17.221,Profibus,170,,2025-05-28,2026-04-30
CGN-EMC-2569,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,HMI,1,High,SEL,SEL-HMI-2839,SN-mk501ww5-OGIJL9,HMI for Emissions Control operations,"Emissions Control, Station 2",2022-04-16,192.168.17.222,IEC 61850,170,,2025-08-17,2028-01-22
CGN-EMC-2570,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,DFR,2,High,ABB,ABB-DFR-9100,SN-mk501ww5-3TRFJ7,DFR for Emissions Control operations,"Emissions Control, Station 3",2021-09-01,192.168.17.223,Modbus,170,,2026-01-07,2028-08-31
CGN-EMC-2571,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,SCADA RTU,1,High,SEL,SEL-SCADARTU-8516,SN-mk501ww5-6SZOAP,SCADA RTU for Emissions Control operations,"Emissions Control, Station 4",2024-08-06,192.168.17.224,Modbus TCP,170,,2025-11-28,2027-10-25
CGN-EMC-2572,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Metering Unit,2,High,Schneider,SCH-MeteringUnit-2545,SN-mk501ww5-1S2NEM,Metering Unit for Emissions Control operations,"Emissions Control, Station 5",2020-06-14,192.168.17.225,Profibus,170,,2025-03-18,2027-10-27
CGN-EMC-2573,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Battery Monitor,2,High,Hitachi,HIT-BatteryMonitor-7530,SN-mk501ww5-BVYK7T,Battery Monitor for Emissions Control operations,"Emissions Control, Station 6",2017-06-17,192.168.17.226,Foundation Fieldbus,170,,2025-11-24,2026-08-31
CGN-EMC-2574,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,SCADA RTU,1,High,GE,GE-SCADARTU-8486,SN-mk501ww5-DVA0KW,SCADA RTU for Emissions Control operations,"Emissions Control, Station 7",2017-12-05,192.168.17.227,OPC UA,170,,2025-12-20,2028-12-10
CGN-EMC-2575,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Protection Relay,1,High,Eaton,EAT-ProtectionRelay-6396,SN-mk501ww5-W41KXF,Protection Relay for Emissions Control operations,"Emissions Control, Station 8",2024-10-22,192.168.17.228,OPC UA,170,,2025-04-24,2026-01-17
CGN-EMC-2576,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Manual Indicator,3,High,Siemens,SIE-ManualIndicator-2722,SN-mk501ww5-HLPJXB,Manual Indicator for Emissions Control operations,"Emissions Control, Station 9",2021-01-19,,,170,,2025-10-18,2028-08-11
CGN-EMC-2577,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Metering Unit,2,High,ABB,ABB-MeteringUnit-3216,SN-mk501ww5-RQPGLR,Metering Unit for Emissions Control operations,"Emissions Control, Station 10",2020-09-19,192.168.17.230,Foundation Fieldbus,170,,2025-07-07,2027-07-05
CGN-EMC-2578,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Voltage Transformer,2,High,SEL,SEL-VoltageTransformer-4602,SN-mk501ww5-4DI342,Voltage Transformer for Emissions Control operations,"Emissions Control, Station 11",2020-01-18,192.168.17.231,Profibus,170,,2025-05-04,2027-09-29
CGN-EMC-2579,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Capacitor Bank Controller,2,High,Schneider,SCH-CapacitorBankController-2734,SN-mk501ww5-YI4NBA,Capacitor Bank Controller for Emissions Control operations,"Emissions Control, Station 12",2025-06-03,192.168.17.232,Foundation Fieldbus,170,,2025-12-06,2028-01-17
CGN-EMC-2580,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Current Transformer,2,High,Schneider,SCH-CurrentTransformer-9565,SN-mk501ww5-RS8LME,Current Transformer for Emissions Control operations,"Emissions Control, Station 13",2022-04-17,192.168.17.233,HART,170,,2025-04-26,2026-11-25
CGN-EMC-2581,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Voltage Transformer,2,High,Toshiba,TOS-VoltageTransformer-7147,SN-mk501ww5-FWVD76,Voltage Transformer for Emissions Control operations,"Emissions Control, Station 14",2019-01-28,192.168.17.234,HART,170,,2025-10-05,2026-02-05
CGN-EMC-2582,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,SCADA RTU,1,High,ABB,ABB-SCADARTU-1598,SN-mk501ww5-6V6K4U,SCADA RTU for Emissions Control operations,"Emissions Control, Station 15",2018-08-14,192.168.17.235,OPC UA,170,,2025-06-29,2028-03-23
CGN-EMC-2583,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Manual Indicator,3,High,Schneider,SCH-ManualIndicator-4491,SN-mk501ww5-CP1L0J,Manual Indicator for Emissions Control operations,"Emissions Control, Station 16",2022-11-01,,,170,,2025-05-28,2026-10-19
CGN-EMC-2584,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,SCADA RTU,1,High,Eaton,EAT-SCADARTU-2444,SN-mk501ww5-OJAY8G,SCADA RTU for Emissions Control operations,"Emissions Control, Station 17",2022-02-13,192.168.17.237,DNP3,170,,2025-02-22,2028-01-05
CGN-EMC-2585,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Manual Indicator,3,High,ABB,ABB-ManualIndicator-2271,SN-mk501ww5-6CSCO6,Manual Indicator for Emissions Control operations,"Emissions Control, Station 18",2022-11-27,,,170,,2025-12-12,2027-12-02
CGN-EMC-2586,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Capacitor Bank Controller,2,High,Schneider,SCH-CapacitorBankController-2084,SN-mk501ww5-J5PNSJ,Capacitor Bank Controller for Emissions Control operations,"Emissions Control, Station 19",2016-05-29,192.168.17.239,Modbus,170,,2025-02-18,2028-10-10
CGN-EMC-2587,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 12,Current Transformer,2,High,SEL,SEL-CurrentTransformer-8389,SN-mk501ww5-8DLP22,Current Transformer for Emissions Control operations,"Emissions Control, Station 20",2023-05-29,192.168.17.240,Profibus,170,,2025-04-03,2027-11-26
CGN-EMC-2588,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,IED,1,High,GE,GE-IED-2798,SN-mk501ww5-LBDWH0,IED for Emissions Control operations,"Emissions Control, Station 1",2022-11-11,192.168.17.241,Modbus TCP,170,,2025-09-25,2027-12-08
CGN-EMC-2589,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,Current Transformer,2,High,GE,GE-CurrentTransformer-9575,SN-mk501ww5-DKNLH7,Current Transformer for Emissions Control operations,"Emissions Control, Station 2",2021-02-18,192.168.17.242,HART,170,,2025-02-06,2028-08-14
CGN-EMC-2590,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,Protection Relay,1,High,ABB,ABB-ProtectionRelay-6482,SN-mk501ww5-4QLZ86,Protection Relay for Emissions Control operations,"Emissions Control, Station 3",2017-01-29,192.168.17.243,Modbus TCP,170,,2025-02-12,2026-07-27
CGN-EMC-2591,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,Phasor Measurement Unit,1,High,Hitachi,HIT-PhasorMeasurementUnit-4207,SN-mk501ww5-DJ7I2T,Phasor Measurement Unit for Emissions Control operations,"Emissions Control, Station 4",2018-10-09,192.168.17.244,Ethernet/IP,170,,2025-05-14,2026-12-14
CGN-EMC-2592,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,Battery Monitor,2,High,Hitachi,HIT-BatteryMonitor-3509,SN-mk501ww5-VYIDYD,Battery Monitor for Emissions Control operations,"Emissions Control, Station 5",2025-10-10,192.168.17.245,HART,170,,2025-12-02,2028-03-05
CGN-EMC-2593,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,DFR,2,High,SEL,SEL-DFR-3628,SN-mk501ww5-SXYC69,DFR for Emissions Control operations,"Emissions Control, Station 6",2020-03-29,192.168.17.246,HART,170,,2025-01-20,2027-12-30
CGN-EMC-2594,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,Current Transformer,2,High,Eaton,EAT-CurrentTransformer-2467,SN-mk501ww5-NOUY58,Current Transformer for Emissions Control operations,"Emissions Control, Station 7",2018-07-01,192.168.17.247,HART,170,,2025-10-10,2027-08-25
CGN-EMC-2595,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,Manual Indicator,3,High,Toshiba,TOS-ManualIndicator-5224,SN-mk501ww5-4P8V40,Manual Indicator for Emissions Control operations,"Emissions Control, Station 8",2017-01-25,,,170,,2025-07-06,2028-01-17
CGN-EMC-2596,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,Metering Unit,2,High,Siemens,SIE-MeteringUnit-1330,SN-mk501ww5-5MFD69,Metering Unit for Emissions Control operations,"Emissions Control, Station 9",2025-08-20,192.168.17.249,HART,170,,2025-06-07,2027-06-27
CGN-EMC-2597,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,IED,1,High,Toshiba,TOS-IED-8924,SN-mk501ww5-DJRNU5,IED for Emissions Control operations,"Emissions Control, Station 10",2020-11-29,192.168.17.250,IEC 61850,170,,2025-05-25,2026-01-13
CGN-EMC-2598,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,Environmental Sensor,2,High,Eaton,EAT-EnvironmentalSensor-1671,SN-mk501ww5-4ZB8GV,Environmental Sensor for Emissions Control operations,"Emissions Control, Station 11",2023-01-20,192.168.17.251,Profibus,170,,2025-10-29,2026-03-24
CGN-EMC-2599,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,Tap Changer Controller,2,High,ABB,ABB-TapChangerController-7689,SN-mk501ww5-PHGZC9,Tap Changer Controller for Emissions Control operations,"Emissions Control, Station 12",2016-11-19,192.168.17.252,HART,170,,2025-04-23,2026-08-19
CGN-EMC-2600,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,Voltage Transformer,2,High,Schneider,SCH-VoltageTransformer-6822,SN-mk501ww5-IEC1VZ,Voltage Transformer for Emissions Control operations,"Emissions Control, Station 13",2018-02-09,192.168.17.253,Foundation Fieldbus,170,,2026-01-01,2026-04-19
CGN-EMC-2601,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,SCADA RTU,1,High,Schneider,SCH-SCADARTU-5826,SN-mk501ww5-BH8C34,SCADA RTU for Emissions Control operations,"Emissions Control, Station 14",2024-09-10,192.168.17.254,DNP3,170,,2025-09-15,2027-12-30
CGN-EMC-2602,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,Manual Indicator,3,High,Hitachi,HIT-ManualIndicator-1548,SN-mk501ww5-LIE96Q,Manual Indicator for Emissions Control operations,"Emissions Control, Station 15",2016-10-15,,,170,,2025-08-22,2028-05-09
CGN-EMC-2603,Central Generation,CGN,Emissions Control,EMC,Emissions Control - Zone 13,Metering Unit,2,High,GE,GE-MeteringUnit-4363,SN-mk501ww5-MGO16G,Metering Unit for Emissions Control operations,"Emissions Control, Station 16",2024-09-06,192.168.18.2,HART,170,,2025-05-17,2026-03-08
CGN-BES-2604,Central Generation,CGN,Battery Storage,BES,Battery Storage - Zone 1,Current Transformer,2,High,Hitachi,HIT-CurrentTransformer-2320,SN-mk501ww5-5JK8NE,Current Transformer for Battery Storage operations,"Battery Storage, Station 1",2018-02-20,192.168.18.1,Foundation Fieldbus,180,SIS-BES,2025-12-02,2028-06-03
CGN-BES-2605,Central Generation,CGN,Battery Storage,BES,Battery Storage - Zone 1,DFR,2,High,SEL,SEL-DFR-9431,SN-mk501ww5-N7MKIP,DFR for Battery Storage operations,"Battery Storage, Station 2",2016-07-27,192.168.18.2,Modbus,180,SIS-BES,2025-04-20,2028-12-06
CGN-BES-2606,Central Generation,CGN,Battery Storage,BES,Battery Storage - Zone 1,SCADA RTU,1,High,SEL,SEL-SCADARTU-5997,SN-mk501ww5-CSK7YT,SCADA RTU for Battery Storage operations,"Battery Storage, Station 3",2022-08-25,192.168.18.3,DNP3,180,SIS-BES,2025-04-03,2027-09-07
CGN-BES-2607,Central Generation,CGN,Battery Storage,BES,Battery Storage - Zone 1,Current Transformer,2,High,GE,GE-CurrentTransformer-4640,SN-mk501ww5-W3WDSD,Current Transformer for Battery Storage operations,"Battery Storage, Station 4",2018-09-24,192.168.18.4,Modbus,180,SIS-BES,2025-10-01,2028-02-07
