tag_id,plant,plant_code,unit,unit_code,area,device_type,security_tier,criticality,manufacturer,model,serial_number,description,location,installation_date,expected_ip,expected_protocol,vlan,safety_system,last_maintenance,warranty_expires
TMMK-BDY-0907,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 1,Fixture Clamp,3,Medium,Pilz,PIL-FixtureClamp-1283,SN-CAD0G7VESI,Fixture Clamp for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 9",2024-07-25,,,101,,2025-03-15,2028-01-22
TMMK-BDY-0908,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 3,Fixture Clamp,3,Medium,Rockwell,ROC-FixtureClamp-1636,SN-GLUTYX1Q9E,Fixture Clamp for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 8",2025-08-17,,,101,,2025-12-10,2027-01-12
TMMK-BDY-0909,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 4,Fixture Clamp,3,Medium,ABB,ABB-FixtureClamp-7936,SN-KWCAROHDVX,Fixture Clamp for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 10",2024-07-10,,,101,,2025-07-08,2027-07-10
TMMK-BDY-0910,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 4,Fixture Clamp,3,Medium,SICK,SIC-FixtureClamp-1923,SN-4OKI8BTMOI,Fixture Clamp for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 10",2024-03-11,,,101,,2025-09-23,2027-11-10
TMMK-BDY-0911,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 4,Fixture Clamp,3,Medium,Rockwell,ROC-FixtureClamp-4948,SN-QVKH04DKUC,Fixture Clamp for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 4",2023-07-18,,,101,,2025-06-22,2026-09-12
TMMK-BDY-0912,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 4,Fixture Clamp,3,Medium,SICK,SIC-FixtureClamp-7321,SN-2RLABO76AW,Fixture Clamp for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 2",2022-07-22,,,101,,2025-05-08,2027-07-05
TMMK-BDY-0913,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 4,Fixture Clamp,3,Medium,Pilz,PIL-FixtureClamp-1925,SN-OV77GV1UTQ,Fixture Clamp for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 7",2021-01-07,,,101,,2025-01-25,2026-07-20
TMMK-BDY-0914,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 1,Fixture Clamp,3,Medium,ABB,ABB-FixtureClamp-6015,SN-EWMG0VH9V3,Fixture Clamp for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 5",2023-09-13,,,101,,2025-08-23,2026-06-12
TMMK-BDY-0915,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 1,Fixture Clamp,3,Medium,Fronius,FRO-FixtureClamp-4989,SN-YU0EGSVN4G,Fixture Clamp for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 1",2023-11-17,,,101,,2025-11-24,2027-08-15
TMMK-BDY-0916,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 2,Adhesive Dispenser,2,High,SICK,SIC-AdhesiveDispenser-2326,SN-VYG1R0V8QW,Adhesive Dispenser for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 2",2023-03-14,192.168.10.23,OPC UA,101,,2026-01-03,2026-05-10
TMMK-BDY-0917,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 4,Adhesive Dispenser,2,High,SICK,SIC-AdhesiveDispenser-8851,SN-2TXPXAGS5K,Adhesive Dispenser for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 4",2025-06-02,192.168.10.23,PROFINET,101,,2025-06-16,2027-03-25
TMMK-BDY-0918,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 3,Adhesive Dispenser,2,High,Rockwell,ROC-AdhesiveDispenser-1216,SN-00UWJQ2GPZ,Adhesive Dispenser for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 4",2024-07-13,192.168.10.23,EtherCAT,101,,2025-03-21,2027-07-26
TMMK-BDY-0919,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 4,Adhesive Dispenser,2,High,Siemens,SIE-AdhesiveDispenser-7712,SN-W4K35I8CZU,Adhesive Dispenser for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 5",2021-08-23,192.168.10.23,PROFINET,101,,2025-09-14,2026-03-25
TMMK-BDY-0920,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 4,Adhesive Dispenser,2,High,Lincoln Electric,LIN-AdhesiveDispenser-9765,SN-BXATINCHJN,Adhesive Dispenser for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 7",2025-06-13,192.168.10.23,EtherCAT,101,,2025-05-20,2026-01-25
TMMK-BDY-0921,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 3,Adhesive Dispenser,2,High,Rockwell,ROC-AdhesiveDispenser-4333,SN-A2V41R5K1L,Adhesive Dispenser for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 3",2022-03-24,192.168.10.23,EtherCAT,101,,2025-08-31,2026-06-24
TMMK-BDY-0922,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 3,Adhesive Dispenser,2,High,Fronius,FRO-AdhesiveDispenser-8244,SN-9MPP6QEW28,Adhesive Dispenser for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 10",2020-01-31,192.168.10.23,Ethernet/IP,101,,2025-10-26,2027-03-27
TMMK-BDY-0923,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 4,Adhesive Dispenser,2,High,Fronius,FRO-AdhesiveDispenser-6679,SN-91T5GND8O6,Adhesive Dispenser for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 10",2021-01-19,192.168.10.23,Modbus TCP,101,,2025-04-24,2027-01-21
TMMK-BDY-0924,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 2,Adhesive Dispenser,2,High,Kawasaki,KAW-AdhesiveDispenser-6946,SN-ZMZZ9AJ3EC,Adhesive Dispenser for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 1",2021-10-11,192.168.10.23,PROFINET,101,,2025-04-29,2026-02-28
TMMK-BDY-0925,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 1,Adhesive Dispenser,2,High,ABB,ABB-AdhesiveDispenser-9397,SN-SY88DBVS4R,Adhesive Dispenser for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 6",2024-11-05,192.168.10.23,OPC UA,101,,2025-10-15,2026-09-08
TMMK-BDY-0926,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 3,Adhesive Dispenser,2,High,ABB,ABB-AdhesiveDispenser-2687,SN-R00KWYWQ4B,Adhesive Dispenser for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 8",2020-08-31,192.168.10.23,PROFINET,101,,2025-03-18,2026-05-07
TMMK-BDY-0927,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 3,Adhesive Dispenser,2,High,Bosch Rexroth,BOS-AdhesiveDispenser-2665,SN-AGX6J9V8LA,Adhesive Dispenser for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 1",2022-05-01,192.168.10.23,Ethernet/IP,101,,2025-08-08,2026-12-10
TMMK-BDY-0928,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 2,Adhesive Dispenser,2,High,Fanuc,FAN-AdhesiveDispenser-3262,SN-76NY4QV8FZ,Adhesive Dispenser for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 3",2024-10-20,192.168.10.23,EtherCAT,101,,2025-03-17,2027-07-14
TMMK-PNT-0001,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Honeywell,HON-PaintRobot-1927,SN-ZZZKA10PTP,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 1",2023-05-27,192.168.10.30,Modbus TCP,102,,2025-12-02,2027-05-23
TMMK-PNT-0002,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 3,Paint Robot,1,Critical,Graco,GRA-PaintRobot-8326,SN-9RAURA4SM4,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 2",2021-09-08,192.168.10.30,EtherCAT,102,,2025-09-25,2027-12-20
TMMK-PNT-0003,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,Geico,GEI-PaintRobot-5735,SN-XFJG8E4O27,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 1",2025-01-12,192.168.10.30,EtherCAT,102,,2025-02-27,2026-10-01
TMMK-PNT-0004,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,Geico,GEI-PaintRobot-7557,SN-VHVZ8CKXXV,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 6",2025-11-30,192.168.10.30,EtherCAT,102,,2025-05-23,2026-12-20
TMMK-PNT-0005,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Honeywell,HON-PaintRobot-4109,SN-AG8OW5675H,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 5",2021-11-09,192.168.10.30,OPC UA,102,,2025-05-31,2027-08-05
TMMK-PNT-0006,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,ABB,ABB-PaintRobot-9497,SN-84X1Z331XM,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 10",2022-06-28,192.168.10.30,OPC UA,102,,2025-08-28,2026-11-13
TMMK-PNT-0007,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Nordson,NOR-PaintRobot-6705,SN-KKZ7HXWTYP,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 7",2025-06-21,192.168.10.30,EtherCAT,102,,2025-05-11,2027-06-25
TMMK-PNT-0008,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 3,Paint Robot,1,Critical,Honeywell,HON-PaintRobot-7460,SN-PG0HWD79CN,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 3",2023-02-02,192.168.10.30,Modbus TCP,102,,2025-12-13,2027-07-17
TMMK-PNT-0009,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,Yokogawa,YOK-PaintRobot-5357,SN-EGCIC2KA4Q,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 2",2021-06-03,192.168.10.30,Ethernet/IP,102,,2025-04-03,2027-12-23
TMMK-PNT-0010,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 4,Paint Robot,1,Critical,Fanuc,FAN-PaintRobot-6394,SN-M9K0I9ZI1G,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 2",2021-02-10,192.168.10.30,OPC UA,102,,2026-01-01,2026-12-05
TMMK-PNT-0011,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,Fanuc,FAN-PaintRobot-4323,SN-COYMIIPUEX,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 1",2023-03-01,192.168.10.30,PROFINET,102,,2025-03-24,2026-07-07
TMMK-PNT-0012,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Geico,GEI-PaintRobot-2302,SN-AXOD0DY1X9,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 7",2024-03-18,192.168.10.30,EtherCAT,102,,2025-07-01,2026-05-21
TMMK-PNT-0013,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,Yokogawa,YOK-PaintRobot-5554,SN-F3026LVCU2,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 8",2025-01-06,192.168.10.30,OPC UA,102,,2025-08-17,2026-08-25
TMMK-PNT-0014,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 3,Paint Robot,1,Critical,Fanuc,FAN-PaintRobot-8593,SN-DE6ST07OVV,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 8",2020-12-13,192.168.10.30,Ethernet/IP,102,,2025-11-13,2027-07-01
TMMK-PNT-0015,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 3,Paint Robot,1,Critical,ABB,ABB-PaintRobot-8269,SN-ODUWBJ06SO,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 2",2022-02-17,192.168.10.30,PROFINET,102,,2025-07-16,2027-08-14
TMMK-PNT-0016,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Yokogawa,YOK-PaintRobot-5309,SN-Q06LRSX9IM,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 1",2020-05-12,192.168.10.30,Ethernet/IP,102,,2025-09-22,2027-12-04
TMMK-PNT-0017,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 4,Paint Robot,1,Critical,Honeywell,HON-PaintRobot-7428,SN-5ZFO6COVMW,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 9",2021-03-08,192.168.10.30,OPC UA,102,,2025-09-05,2027-05-20
TMMK-PNT-0018,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Yokogawa,YOK-PaintRobot-1353,SN-N9SRLGZOI0,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 4",2022-09-29,192.168.10.30,Modbus TCP,102,,2025-09-15,2027-02-06
TMMK-PNT-0019,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Dürr,DÜR-PaintRobot-5794,SN-MVBY84OEHK,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 8",2021-10-26,192.168.10.30,Ethernet/IP,102,,2025-06-04,2027-07-01
TMMK-PNT-0020,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,ABB,ABB-PaintRobot-3139,SN-T5T93RRINE,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 5",2024-04-05,192.168.10.30,Modbus TCP,102,,2025-09-09,2027-03-24
TMMK-PNT-0021,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 4,Paint Robot,1,Critical,Siemens,SIE-PaintRobot-4351,SN-O60LWLQ0II,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 10",2020-05-01,192.168.10.30,OPC UA,102,,2025-10-29,2027-12-24
TMMK-PNT-0022,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 4,Paint Robot,1,Critical,ABB,ABB-PaintRobot-1487,SN-BMUKVDIQWM,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 5",2023-07-08,192.168.10.30,Modbus TCP,102,,2025-12-21,2027-11-28
TMMK-PNT-0023,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 4,Paint Robot,1,Critical,Honeywell,HON-PaintRobot-5277,SN-8Y2FHMDRIJ,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 1",2025-05-20,192.168.10.30,EtherCAT,102,,2025-03-06,2027-07-27
TMMK-PNT-0024,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,Dürr,DÜR-PaintRobot-5884,SN-DQMLK9816Q,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 3",2022-02-02,192.168.10.30,OPC UA,102,,2025-04-06,2027-05-27
TMMK-PNT-0025,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 3,Paint Robot,1,Critical,Geico,GEI-PaintRobot-3724,SN-ZYI6YS0ISI,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 3",2021-08-08,192.168.10.30,Modbus TCP,102,,2025-04-23,2027-06-16
TMMK-PNT-0026,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 4,Paint Robot,1,Critical,Siemens,SIE-PaintRobot-4568,SN-K0RD6XTOVA,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 7",2020-12-18,192.168.10.30,EtherCAT,102,,2025-06-27,2028-01-09
TMMK-PNT-0027,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,Graco,GRA-PaintRobot-9090,SN-17RBPMFNSI,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 10",2021-05-29,192.168.10.30,PROFINET,102,,2025-10-19,2027-05-05
TMMK-PNT-0028,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,Fanuc,FAN-PaintRobot-7737,SN-CU6P4BXBWB,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 2",2020-12-18,192.168.10.30,PROFINET,102,,2025-06-06,2026-03-17
TMMK-PNT-0029,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 3,Paint Robot,1,Critical,Graco,GRA-PaintRobot-2633,SN-KOIJ7ALK23,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 8",2025-02-03,192.168.10.30,EtherCAT,102,,2025-09-01,2026-08-28
TMMK-PNT-0030,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,Dürr,DÜR-PaintRobot-3456,SN-2MAQ9W7AB9,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 9",2022-07-06,192.168.10.30,OPC UA,102,,2025-11-20,2027-11-16
TMMK-PNT-0031,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 3,Paint Robot,1,Critical,Geico,GEI-PaintRobot-7206,SN-8PPFDJVF3A,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 6",2020-06-17,192.168.10.30,PROFINET,102,,2025-04-01,2026-04-21
TMMK-PNT-0032,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Dürr,DÜR-PaintRobot-3880,SN-4FPOLMM1E9,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 7",2020-11-03,192.168.10.30,Modbus TCP,102,,2025-03-25,2027-09-16
TMMK-PNT-0033,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 4,Paint Robot,1,Critical,Dürr,DÜR-PaintRobot-7999,SN-Z9242EJ925,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 6",2021-02-01,192.168.10.30,EtherCAT,102,,2025-11-10,2027-09-28
TMMK-PNT-0034,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,Geico,GEI-PaintRobot-8775,SN-OGHHGRI4J6,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 8",2023-04-11,192.168.10.30,Modbus TCP,102,,2025-04-30,2026-05-05
TMMK-PNT-0035,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Yokogawa,YOK-PaintRobot-2015,SN-W0QKX9UKKC,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 4",2024-10-31,192.168.10.30,PROFINET,102,,2025-02-23,2027-05-31
TMMK-PNT-0036,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Yokogawa,YOK-PaintRobot-8506,SN-VHOA1AGAI2,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 8",2025-05-08,192.168.10.30,Modbus TCP,102,,2025-04-01,2027-04-11
TMMK-PNT-0037,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 4,Paint Robot,1,Critical,Yokogawa,YOK-PaintRobot-7688,SN-ZSF7EN0LFY,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 4",2025-03-07,192.168.10.30,Modbus TCP,102,,2025-02-02,2027-12-31
TMMK-PNT-0038,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 3,Paint Robot,1,Critical,Siemens,SIE-PaintRobot-7183,SN-A017M4K1F3,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 1",2023-05-09,192.168.10.30,Modbus TCP,102,,2025-11-20,2027-07-07
TMMK-PNT-0039,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 4,Paint Robot,1,Critical,Dürr,DÜR-PaintRobot-8828,SN-1RQRNEMPXM,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 2",2024-08-14,192.168.10.30,OPC UA,102,,2025-10-25,2027-07-20
TMMK-PNT-0040,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 3,Paint Robot,1,Critical,Fanuc,FAN-PaintRobot-4219,SN-Q2PTUFADOB,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 5",2022-04-15,192.168.10.30,EtherCAT,102,,2025-05-15,2026-02-11
TMMK-PNT-0041,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 4,Paint Robot,1,Critical,Fanuc,FAN-PaintRobot-7723,SN-1S3O5Y2LVM,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 10",2021-04-22,192.168.10.30,Ethernet/IP,102,,2025-01-31,2027-05-25
TMMK-PNT-0042,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,Nordson,NOR-PaintRobot-9187,SN-7QTSGD2X3V,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 3",2022-06-24,192.168.10.30,EtherCAT,102,,2025-01-28,2026-04-07
TMMK-PNT-0043,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Graco,GRA-PaintRobot-7552,SN-T87CB2R5P4,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 5",2024-05-28,192.168.10.30,PROFINET,102,,2026-01-02,2027-12-25
TMMK-PNT-0044,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Geico,GEI-PaintRobot-9286,SN-9NHHE98WOQ,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 6",2024-01-29,192.168.10.30,PROFINET,102,,2025-06-13,2027-05-12
TMMK-PNT-0045,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 3,Paint Robot,1,Critical,Fanuc,FAN-PaintRobot-3656,SN-J88ND3W0J4,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 3",2021-11-05,192.168.10.30,Modbus TCP,102,,2025-04-19,2027-09-05
TMMK-PNT-0046,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 4,Paint Robot,1,Critical,Siemens,SIE-PaintRobot-7420,SN-R8BPZZP6C6,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 9",2025-10-26,192.168.10.30,Modbus TCP,102,,2025-07-23,2026-06-20
TMMK-PNT-0047,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Yokogawa,YOK-PaintRobot-1990,SN-PKPEH4VR1K,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 6",2023-04-17,192.168.10.30,OPC UA,102,,2025-12-30,2027-07-13
TMMK-PNT-0048,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,ABB,ABB-PaintRobot-2209,SN-PJUPRX5PWH,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 8",2022-05-01,192.168.10.30,PROFINET,102,,2025-03-08,2027-03-24
TMMK-PNT-0049,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 4,Paint Robot,1,Critical,Geico,GEI-PaintRobot-2257,SN-JW5SLLPIV1,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 5",2022-07-17,192.168.10.30,OPC UA,102,,2025-09-26,2026-06-24
TMMK-PNT-0050,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,ABB,ABB-PaintRobot-5675,SN-SRTU2BIHM6,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 10",2026-01-15,192.168.10.30,EtherCAT,102,,2025-03-15,2026-07-09
TMMK-PNT-0051,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,Yokogawa,YOK-PaintRobot-4570,SN-QNTP1QW43P,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 8",2025-08-12,192.168.10.30,EtherCAT,102,,2025-08-24,2027-10-09
TMMK-PNT-0052,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 4,Paint Robot,1,Critical,Nordson,NOR-PaintRobot-9142,SN-Q9HXOS12FF,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 4",2023-11-29,192.168.10.30,Ethernet/IP,102,,2025-08-14,2028-01-17
TMMK-PNT-0053,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 2,Paint Robot,1,Critical,Nordson,NOR-PaintRobot-5466,SN-KN1GJDB6Q8,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 6",2025-02-10,192.168.10.30,OPC UA,102,,2025-01-27,2027-10-27
TMMK-PNT-0054,Kentucky Manufacturing,TMMK,Paint Shop,PNT,Paint Shop - Zone 1,Paint Robot,1,Critical,Dürr,DÜR-PaintRobot-2413,SN-IEVUXSCD2H,Paint Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building C, Area 7",2025-10-16,192.168.10.30,OPC UA,102,,2025-11-09,2026-02-12
